return_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_return_yards,kickoff_returns,kickoff_return_yards,punt_returns,punt_return_yards,games_played,year,category
116,Jo,Leake,Jo Leake,/nc/mt-gilead/west-montgomery-warriors/athletes/jo-leake/football/stats/?careerid=tga4mcvmvio44,tga4mcvmvio44,"RB, CB",West Montgomery,NC,688,688,10,417,11,271,15,2016,returns
117,Connor,Johnson,Connor Johnson,/mt/whitehall/whitehall-harrison-trojans/athletes/connor-johnson/football/stats/?careerid=7mi0muaiooj00,7mi0muaiooj00,RB,Whitehall/Harrison,MT,686,686,11,319,21,367,11,2016,returns
118,Javonni,Cunningham,Javonni Cunningham,/ga/suwanee/north-gwinnett-bulldogs/athletes/javonni-cunningham/football/stats/?careerid=d7v8ovi7ppdg0,d7v8ovi7ppdg0,WR,North Gwinnett,GA,683,683,23,460,26,223,11,2016,returns
119,Isaac,Williams,Isaac Williams,/ms/ocean-springs/st-martin-yellow-jackets/athletes/isaac-williams/football/stats/?careerid=gft119r5aegrb,gft119r5aegrb,"WR, OLB",St. Martin,MS,677,677,23,656,1,21,12,2016,returns
120,Clint,Smith,Clint Smith,/tx/saginaw/saginaw-rough-riders/athletes/clint-smith/football/stats/?careerid=m6l12l1hkaq00,m6l12l1hkaq00,"WR, FS",Saginaw,TX,676,676,20,676,0,0,9,2016,returns
121,Nae nae,Little,Nae nae Little,/az/phoenix/washington-rams/athletes/nae-nae-little/football/stats/?careerid=lg1rl3bntdh55,lg1rl3bntdh55,"RB, FS",Washington,AZ,674,674,22,602,2,72,9,2016,returns
122,Isaac,Kinsey,Isaac Kinsey,/ga/alpharetta/chattahoochee-cougars/athletes/isaac-kinsey/football/stats/?careerid=grnrhbii7c4cc,grnrhbii7c4cc,"SB, RB",Chattahoochee,GA,672,672,13,435,17,237,10,2016,returns
123,Troy,Webster,Troy Webster,/mi/marine-city/cardinal-mooney-catholic-cardinals/athletes/troy-webster/football/stats/?careerid=pe0fqsj709b99,pe0fqsj709b99,"WR, FS",Cardinal Mooney Catholic,MI,670,670,36,670,2,0,9,2016,returns
124,Aaron,Walton,Aaron Walton,/ca/los-angeles/fairfax-lions/athletes/aaron-walton/football/stats/?careerid=gu6kmciq28300,gu6kmciq28300,RB,Fairfax,CA,670,670,22,670,0,0,12,2016,returns
125,Saul,Chavez,Saul Chavez,/ca/el-monte/el-monte-lions/athletes/saul-chavez/football/stats/?careerid=9qfn1vvihak11,9qfn1vvihak11,"WR, FS",El Monte,CA,669,669,22,547,5,122,11,2016,returns
126,Calvin,Austin iii,Calvin Austin iii,/tn/memphis/harding-academy-lions/athletes/calvin-austin-iii/football/stats/?careerid=6ob27vf57b7aa,6ob27vf57b7aa,"WR, CB",Harding Academy,TN,668,668,5,260,13,408,8,2016,returns
127,Jack,Savage,Jack Savage,/tx/addison/trinity-christian-trojans/athletes/jack-savage/football/stats/?careerid=2s6j85srq3gbb,2s6j85srq3gbb,"WR, CB",Trinity Christian,TX,668,668,23,646,6,22,11,2016,returns
128,Gabriel,Bermudez,Gabriel Bermudez,/ca/santa-fe-springs/st-paul-swordsmen/athletes/gabriel-bermudez/football/stats/?careerid=f8mv36jatsp99,f8mv36jatsp99,"WR, FS",St. Paul,CA,668,668,16,460,11,208,11,2016,returns
129,Kelvin,Dean jr.,Kelvin Dean jr.,/fl/chipley/chipley-tigers/athletes/kelvin-dean-jr/football/stats/?careerid=45eocarbqljn7,45eocarbqljn7,"CB, FS",Chipley,FL,668,668,25,593,3,75,11,2016,returns
130,Ryan,Hart,Ryan Hart,/pa/mcsherrystown/delone-catholic-squires/athletes/ryan-hart/football/stats/?careerid=nh3gibqf9e1h1,nh3gibqf9e1h1,"HB, OLB",Delone Catholic,PA,667,667,11,460,7,207,10,2016,returns
131,Ridge,Polk,Ridge Polk,/ga/milton/cambridge-bears/athletes/ridge-polk/football/stats/?careerid=5bjhiugg00544,5bjhiugg00544,WR,Cambridge,GA,667,667,19,368,15,299,10,2016,returns
132,Chris,Deardorff,Chris Deardorff,/oh/kenton/kenton-wildcats/athletes/chris-deardorff/football/stats/?careerid=utl1hm0il86ff,utl1hm0il86ff,WR,Kenton,OH,667,667,26,667,0,0,10,2016,returns
133,Kyler,Gee,Kyler Gee,/ok/antlers/antlers-bearcats/athletes/kyler-gee/football/stats/?careerid=ljcdc2ism3q55,ljcdc2ism3q55,"RB, WR",Antlers,OK,667,667,8,230,19,437,13,2016,returns
134,Dijon,Anderson,Dijon Anderson,/in/indianapolis/warren-central-warriors/athletes/dijon-anderson/football/stats/?careerid=nio3mbpal1377,nio3mbpal1377,"FS, WR",Warren Central,IN,666,666,14,475,13,191,12,2016,returns
135,Will,Thompson,Will Thompson,/ks/osawatomie/osawatomie-trojans/athletes/will-thompson/football/stats/?careerid=oef6k5k9ofoi2,oef6k5k9ofoi2,WR,Osawatomie,KS,663,663,29,637,4,26,10,2016,returns
136,Connor,Dunn,Connor Dunn,/ca/anaheim/canyon-comanches/athletes/connor-dunn/football/stats/?careerid=tabb4fajnbitd,tabb4fajnbitd,WR,Canyon,CA,663,663,23,471,12,192,11,2016,returns
137,Tanner,Garner,Tanner Garner,/co/broomfield/broomfield-eagles/athletes/tanner-garner/football/stats/?careerid=s9fj7n95f4mvf,s9fj7n95f4mvf,"SB, WR",Broomfield,CO,663,663,15,321,25,342,13,2016,returns
138,Rogelio,Hernandez,Rogelio Hernandez,/tx/ben-bolt/ben-bolt-badgers/athletes/rogelio-hernandez/football/stats/?careerid=hor3jj6cd9u11,hor3jj6cd9u11,WR,Ben Bolt,TX,659,659,15,356,14,303,13,2016,returns
139,Nico,Nicholson,Nico Nicholson,/az/phoenix/brophy-college-prep-broncos/athletes/nico-nicholson/football/stats/?careerid=a055p6ib78u44,a055p6ib78u44,WR,Brophy College Prep,AZ,658,658,22,655,4,3,12,2016,returns
140,Isaiah,Otero,Isaiah Otero,/nm/ruidoso/ruidoso-warriors/athletes/isaiah-otero/football/stats/?careerid=vvqq3g5nij455,vvqq3g5nij455,"WR, DB",Ruidoso,NM,658,658,17,447,11,211,12,2016,returns
141,Elijah,Mccullough,Elijah Mccullough,/ca/riverside/jw-north-huskies/athletes/elijah-mccullough/football/stats/?careerid=gl8heu7m4m4o8,gl8heu7m4m4o8,"WR, DB",JW North,CA,656,656,13,504,4,152,9,2016,returns
142,Darion,Turner,Darion Turner,/ca/los-angeles/manual-arts-toilers/athletes/darion-turner/football/stats/?careerid=hsuljmtjip433,hsuljmtjip433,ATH,Manual Arts,CA,655,655,20,545,3,110,9,2016,returns
143,Austin,Romanchak,Austin Romanchak,/pa/freeport/freeport-yellowjackets/athletes/austin-romanchak/football/stats/?careerid=n0ofgkp25nel5,n0ofgkp25nel5,"QB, CB",Freeport,PA,655,655,22,527,7,128,9,2016,returns
144,Jonathon,Medina,Jonathon Medina,/tx/banquete/banquete-bulldogs/athletes/jonathon-medina/football/stats/?careerid=8elcdasr66300,8elcdasr66300,"SB, CB",Banquete,TX,655,655,13,347,12,308,11,2016,returns
145,Carl,Pinegar,Carl Pinegar,/ut/orem/timpanogos-timberwolves/athletes/carl-pinegar/football/stats/?careerid=cakk4h5vl00n7,cakk4h5vl00n7,"WR, OLB",Timpanogos,UT,654,654,20,575,6,79,9,2016,returns
146,David,Arthur,David Arthur,/tn/gray/trinity-academy-knights/athletes/david-arthur/football/stats/?careerid=a8onagm6b01p9,a8onagm6b01p9,,Trinity Academy,TN,653,653,10,354,12,299,10,2016,returns
147,Warren,Atkins iv,Warren Atkins iv,/mo/springfield/parkview-vikings/athletes/warren-atkins-iv/football/stats/?careerid=6ftbokbaq5400,6ftbokbaq5400,CB,Parkview,MO,652,652,21,623,2,29,9,2016,returns
148,Kevin,Davis,Kevin Davis,/tn/jackson/trinity-christian-academy-lions/athletes/kevin-davis/football/stats/?careerid=nnah0il1va9aa,nnah0il1va9aa,"WR, CB",Trinity Christian Academy,TN,651,651,22,551,7,100,11,2016,returns
149,Luke,Grant,Luke Grant,/ga/ringgold/heritage-generals/athletes/luke-grant/football/stats/?careerid=bgnh6702q6krb,bgnh6702q6krb,"WR, CB",Heritage,GA,651,651,14,548,7,103,12,2016,returns
150,Jake,Christman,Jake Christman,/nc/elon/western-alamance-warriors/athletes/jake-christman/football/stats/?careerid=2621s4hi4kv00,2621s4hi4kv00,"ATH, FS",Western Alamance,NC,651,651,13,324,16,329,14,2016,returns
151,Braden,Watson,Braden Watson,/il/kirkland/hiawatha-hawks/athletes/braden-watson/football/stats/?careerid=8r2skub1cfhi2,8r2skub1cfhi2,"QB, CB",Hiawatha,IL,650,650,20,567,6,83,9,2016,returns
152,Aaron,Bedgood,Aaron Bedgood,/ga/richmond-hill/richmond-hill-wildcats/athletes/aaron-bedgood/football/stats/?careerid=fi59pnubupe88,fi59pnubupe88,"SB, RB",Richmond Hill,GA,650,650,17,362,17,288,10,2016,returns
153,Rummel,Johnson,Rummel Johnson,/in/goshen/goshen-redhawks/athletes/rummel-johnson/football/stats/?careerid=3cm8gppand222,3cm8gppand222,"WR, OLB",Goshen,IN,650,650,14,434,13,216,11,2016,returns
154,Brandon,James,Brandon James,/in/hobart/hobart-brickies/athletes/brandon-james/football/stats/?careerid=76s7maqufuo33,76s7maqufuo33,"RB, DB",Hobart,IN,650,650,16,493,9,157,13,2016,returns
155,Sean,Lohuis,Sean Lohuis,/mn/leroy/leroy-ostrander-cardinals/athletes/sean-lohuis/football/stats/?careerid=i5s74tjno60ue,i5s74tjno60ue,RB,LeRoy-Ostrander,MN,649,649,29,597,3,52,9,2016,returns
156,Trey,Harris,Trey Harris,/az/chandler/chandler-prep-titans/athletes/trey-harris/football/stats/?careerid=n0d9ctj1svg22,n0d9ctj1svg22,"RB, SS",Chandler Prep,AZ,649,649,20,344,11,305,10,2016,returns
157,Edgar,Parrilla,Edgar Parrilla,/pa/pittsburgh/mt-lebanon-blue-devils/athletes/edgar-parrilla/football/stats/?careerid=hpsl5aqt8lj55,hpsl5aqt8lj55,"CB, RB",Mt. Lebanon,PA,649,649,22,480,14,174,10,2016,returns
158,Sam,Schoonveld,Sam Schoonveld,/in/frankfort/clinton-prairie-gophers/athletes/sam-schoonveld/football/stats/?careerid=vfcru15s7nvue,vfcru15s7nvue,"RB, OLB",Clinton Prairie,IN,649,649,17,403,7,246,10,2016,returns
159,Alex,Wachendorf,Alex Wachendorf,/oh/reading/reading-blue-devils/athletes/alex-wachendorf/football/stats/?careerid=b6erf1gscro66,b6erf1gscro66,"FS, WR",Reading,OH,646,646,22,518,9,128,10,2016,returns
160,Dominick,Silvels,Dominick Silvels,/ca/san-diego/patrick-henry-patriots/athletes/dominick-silvels/football/stats/?careerid=hqbu4lp9ru299,hqbu4lp9ru299,"RB, CB",Patrick Henry,CA,644,644,10,446,7,198,8,2016,returns
161,Avante',Cox,Avante' Cox,/il/williamsville/williamsville-bullets/athletes/avante-cox/football/stats/?careerid=ttssacc7l7fp9,ttssacc7l7fp9,"WR, OLB",Rochester,IL,644,644,12,393,11,251,14,2016,returns
162,Nasier,Brister,Nasier Brister,/nj/burlington/burlington-township-falcons/athletes/nasier-brister/football/stats/?careerid=0m06con229t77,0m06con229t77,"FS, CB",Burlington Township,NJ,643,643,8,261,18,382,11,2016,returns
163,D'monte',Kemp,D'monte' Kemp,/tn/millington/millington-central-trojans/athletes/dmonte-kemp/football/stats/?careerid=598curlq5a3dd,598curlq5a3dd,"CB, RB",Millington Central,TN,643,643,18,638,1,5,11,2016,returns
164,Riley,O'brien,Riley O'brien,/ca/san-juan-capistrano/jserra-catholic-lions/athletes/riley-obrien/football/stats/?careerid=efl78jfhqf5qa,efl78jfhqf5qa,"QB, CB",JSerra Catholic,CA,642,642,20,637,2,5,12,2016,returns
165,Esaias,Furdge,Esaias Furdge,/ms/clarksdale/clarksdale-wildcats/athletes/esaias-furdge/football/stats/?careerid=itcrdre68o799,itcrdre68o799,CB,Clarksdale,MS,642,642,10,338,16,304,14,2016,returns
166,Myles,Betts,Myles Betts,/fl/fort-walton-beach/choctawhatchee-indians/athletes/myles-betts/football/stats/?careerid=8smi916e8jlrb,8smi916e8jlrb,"CB, WR",Choctawhatchee,FL,640,640,16,640,1,0,9,2016,returns
167,Dazjon,Casto,Dazjon Casto,/pa/erie/mcdowell-trojans/athletes/dazjon-casto/football/stats/?careerid=3oo9hn61dos55,3oo9hn61dos55,SS,McDowell,PA,638,638,11,386,24,252,11,2016,returns
168,Elias,Crawford,Elias Crawford,/nc/charlotte/olympic-trojans/athletes/elias-crawford/football/stats/?careerid=cslbblqacr9p9,cslbblqacr9p9,ATH,Olympic,NC,638,638,17,568,1,70,11,2016,returns
169,Malik,Herbert,Malik Herbert,/nc/ramseur/eastern-randolph-wildcats/athletes/malik-herbert/football/stats/?careerid=bdtje7fo41ei2,bdtje7fo41ei2,"CB, WR",Eastern Randolph,NC,638,638,18,560,4,78,12,2016,returns
170,Isaiah,Ligon,Isaiah Ligon,/tn/knoxville/austin-east-roadrunners/athletes/isaiah-ligon/football/stats/?careerid=8cht5m603ljee,8cht5m603ljee,"S, WR",Austin-East,TN,638,638,0,183,27,455,14,2016,returns
171,Cameron,Fleming,Cameron Fleming,/tx/cedar-hill/cedar-hill-longhorns/athletes/cameron-fleming/football/stats/?careerid=bqaof3vjndph1,bqaof3vjndph1,"RB, SB",Cedar Hill,TX,638,638,19,638,1,0,14,2016,returns
172,Ryan,Alexandre,Ryan Alexandre,/az/phoenix/arcadia-titans/athletes/ryan-alexandre/football/stats/?careerid=ipt6mtdhi5m22,ipt6mtdhi5m22,"RB, DB",Arcadia,AZ,637,637,18,593,3,44,10,2016,returns
173,Kyle,Jones,Kyle Jones,/la/shreveport/calvary-baptist-academy-cavaliers/athletes/kyle-jones/football/stats/?careerid=b76vj2hrflj55,b76vj2hrflj55,"WR, SS",Calvary Baptist Academy,LA,636,636,19,473,5,163,11,2016,returns
174,Tyler,Simon,Tyler Simon,/pa/manheim/manheim-central-barons/athletes/tyler-simon/football/stats/?careerid=lker39jauoi99,lker39jauoi99,"RB, FS",Manheim Central,PA,636,636,10,262,22,374,13,2016,returns
175,Tykel,Landrum,Tykel Landrum,/nc/hendersonville/hendersonville-bearcats/athletes/tykel-landrum/football/stats/?careerid=ns7rhdppefdh1,ns7rhdppefdh1,"WR, FS",Hendersonville,NC,636,636,13,308,16,328,14,2016,returns
176,Sean michael,Flanagan,Sean michael Flanagan,/ar/charleston/charleston-tigers/athletes/sean-michael-flanagan/football/stats/?careerid=8olejkjlo3hm6,8olejkjlo3hm6,"WR, FS",Charleston,AR,635,635,12,273,16,362,14,2016,returns
177,Robert,Parker-crawford,Robert Parker-crawford,/fl/tallahassee/maclay-marauders/athletes/robert-parker-crawford/football/stats/?careerid=34ugv8tstqnh1,34ugv8tstqnh1,WR,Maclay,FL,634,634,15,498,10,136,9,2016,returns
178,Isaiah,Morris,Isaiah Morris,/sc/chesnee/chesnee-eagles/athletes/isaiah-morris/football/stats/?careerid=bqsbs57g5mkaa,bqsbs57g5mkaa,"RB, FS",Chesnee,SC,634,634,18,634,0,0,10,2016,returns
179,Matthew,Moss,Matthew Moss,/nc/marion/mcdowell-titans/athletes/matthew-moss/football/stats/?careerid=221oggbnojj55,221oggbnojj55,"RB, DB",McDowell,NC,633,633,23,555,5,78,12,2016,returns
180,Ishois,Times,Ishois Times,/nc/sanford/southern-lee-cavaliers/athletes/ishois-times/football/stats/?careerid=n5mn2vtt0v6k4,n5mn2vtt0v6k4,ATH,Southern Lee,NC,632,632,14,299,17,333,12,2016,returns
181,Dalton,Kellum,Dalton Kellum,/ks/perry/perry-lecompton-kaws/athletes/dalton-kellum/football/stats/?careerid=h8ng1bg06e822,h8ng1bg06e822,"QB, SS",Perry-Lecompton,KS,631,631,18,482,7,149,10,2016,returns
182,Mario,Hernandez,Mario Hernandez,/ca/kerman/kerman-lions/athletes/mario-hernandez/football/stats/?careerid=ugnm4nnpdo2sc,ugnm4nnpdo2sc,"RB, DB",Kerman,CA,630,630,18,630,0,0,10,2016,returns
183,Shacoby,Perkins,Shacoby Perkins,/la/coushatta/red-river-bulldogs/athletes/shacoby-perkins/football/stats/?careerid=ueqjuq5h3r2i2,ueqjuq5h3r2i2,"WR, CB",Red River,LA,630,630,10,386,11,244,10,2016,returns
184,Thomas,Rath,Thomas Rath,/ga/marietta/walker-wolverines/athletes/thomas-rath/football/stats/?careerid=u5fias2o8gkff,u5fias2o8gkff,"RB, ILB",Walker,GA,630,630,21,529,4,101,11,2016,returns
185,Dawson,Tanner,Dawson Tanner,/az/gilbert/gilbert-tigers/athletes/dawson-tanner/football/stats/?careerid=8cle7t4gr38dd,8cle7t4gr38dd,"QB, WR",Gilbert,AZ,629,629,27,624,1,5,10,2016,returns
186,Jaylon,Garrett,Jaylon Garrett,/tx/houston/westfield-mustangs/athletes/jaylon-garrett/football/stats/?careerid=llgg09hmr51j3,llgg09hmr51j3,WR,Westfield,TX,629,629,14,566,4,63,14,2016,returns
187,Jose,Flores-lauro,Jose Flores-lauro,/co/monte-vista/monte-vista-pirates/athletes/jose-flores-lauro/football/stats/?careerid=00ops72m2ob33,00ops72m2ob33,"WR, CB",Monte Vista,CO,628,628,18,409,12,219,8,2016,returns
188,Robert,Arroyo,Robert Arroyo,/ca/placentia/el-dorado-golden-hawks/athletes/robert-arroyo/football/stats/?careerid=a7jv344m312sc,a7jv344m312sc,"RB, FS",El Dorado,CA,628,628,19,627,1,1,10,2016,returns
189,Cedric,Mitchell,Cedric Mitchell,/in/elkhart/concord-minutemen/athletes/cedric-mitchell/football/stats/?careerid=g8ihmmetfbdee,g8ihmmetfbdee,"FS, WR",Concord,IN,627,627,12,387,7,240,9,2016,returns
190,Ostin,Welch,Ostin Welch,/mt/malta/malta-whitewater-saco-dodson-mustangs/athletes/ostin-welch/football/stats/?careerid=9kucdfvfrbqi2,9kucdfvfrbqi2,"CB, WB",Malta/Whitewater/Saco/Dodson,MT,627,627,21,509,7,118,9,2016,returns
191,Spencer,Merkel,Spencer Merkel,/ct/west-hartford/northwest-catholic-lions/athletes/spencer-merkel/football/stats/?careerid=m3fvnrva5b477,m3fvnrva5b477,"RB, FS",Northwest Catholic,CT,627,627,17,432,8,195,10,2016,returns
192,Johnny,Edwards,Johnny Edwards,/ca/mission-hills/bishop-alemany-warriors/athletes/johnny-edwards/football/stats/?careerid=m026ob2pm3k66,m026ob2pm3k66,"WR, KR",Bishop Alemany,CA,627,627,24,556,22,71,10,2016,returns
193,Trevor,Sourjohn,Trevor Sourjohn,/ok/miami/miami-wardogs/athletes/trevor-sourjohn/football/stats/?careerid=5470p8795hd33,5470p8795hd33,"WR, DB",Miami,OK,626,626,32,568,6,58,10,2016,returns
194,Alden,Stroud,Alden Stroud,/al/montgomery/alabama-christian-academy-eagles/athletes/alden-stroud/football/stats/?careerid=n5m65k8qiptg0,n5m65k8qiptg0,"RB, CB",Alabama Christian Academy,AL,626,626,27,605,11,21,11,2016,returns
195,Joel,Wilkinson,Joel Wilkinson,/ms/blue-springs/east-union-urchins/athletes/joel-wilkinson/football/stats/?careerid=7g9rh109d0aaa,7g9rh109d0aaa,RB,East Union,MS,625,625,13,451,5,174,12,2016,returns
196,Reginald,Bolden,Reginald Bolden,/ms/indianola/gentry-rams/athletes/reginald-bolden/football/stats/?careerid=jg8378basu988,jg8378basu988,"DB, KR",Gentry,MS,624,624,11,459,7,165,11,2016,returns
197,David,Alcantar,David Alcantar,/ca/tulare/tulare-western-mustangs/athletes/david-alcantar/football/stats/?careerid=g7l40c2jpmndd,g7l40c2jpmndd,RB,Tulare Western,CA,624,624,15,434,11,190,13,2016,returns
198,Brett,Teller,Brett Teller,/az/scottsdale/desert-mountain-wolves/athletes/brett-teller/football/stats/?careerid=5e7kjea4ksnee,5e7kjea4ksnee,"WR, DB",Desert Mountain,AZ,623,623,25,557,7,66,10,2016,returns
199,Matthew,Schindler,Matthew Schindler,/mn/eden-valley/eden-valley-watkins-eagles/athletes/matthew-schindler/football/stats/?careerid=rut6qaje6vu44,rut6qaje6vu44,"WR, CB",Eden Valley-Watkins,MN,623,623,14,336,15,287,13,2016,returns
200,Robert,Ferrel,Robert Ferrel,/nv/sparks/reed-raiders/athletes/robert-ferrel/football/stats/?careerid=ls10rb83gv3o8,ls10rb83gv3o8,"SB, CB",Reed,NV,622,622,9,316,16,306,13,2016,returns
201,Marquise,Reid,Marquise Reid,/ca/atherton/menlo-atherton-bears/athletes/marquise-reid/football/stats/?careerid=unc3i6ght5mo8,unc3i6ght5mo8,"RB, CB",Menlo-Atherton,CA,622,622,10,310,17,312,14,2016,returns
202,Antonio,Gomez,Antonio Gomez,/tx/el-paso/andress-eagles/athletes/antonio-gomez/football/stats/?careerid=2mqh3e3qmlkn7,2mqh3e3qmlkn7,"WR, CB",Andress,TX,621,621,8,231,10,390,11,2016,returns
203,Steven,Cager,Steven Cager,/ky/hopkinsville/hopkinsville-tigers/athletes/steven-cager/football/stats/?careerid=dggba90dis1l5,dggba90dis1l5,"SB, CB",Hopkinsville,KY,621,621,8,191,23,430,12,2016,returns
204,Ryan,Driscoll,Ryan Driscoll,/in/wabash/northfield-norsemen/athletes/ryan-driscoll/football/stats/?careerid=302qhc4tn87p9,302qhc4tn87p9,"DB, KR",Northfield,IN,620,620,11,229,18,391,10,2016,returns
205,Carter,Sebert-sweeney,Carter Sebert-sweeney,/wv/summersville/nicholas-county-grizzlies/athletes/carter-sebert-sweeney/football/stats/?careerid=76ba5hp9mfuee,76ba5hp9mfuee,"WR, FS",Nicholas County,WV,620,620,9,262,13,358,11,2016,returns
206,Deacon,Parker,Deacon Parker,/in/lynnville/tecumseh-braves/athletes/deacon-parker/football/stats/?careerid=f6enijuh4a5o8,f6enijuh4a5o8,"WR, SB",Tecumseh,IN,619,619,25,540,7,79,9,2016,returns
207,Chris,Bergin,Chris Bergin,/mi/beverly-hills/detroit-country-day-yellowjackets/athletes/chris-bergin/football/stats/?careerid=av4h869asipm6,av4h869asipm6,SS,Detroit Country Day,MI,619,619,6,313,21,306,11,2016,returns
208,Tahj,Atkins,Tahj Atkins,/la/grambling/lincoln-prep-panthers/athletes/tahj-atkins/football/stats/?careerid=tbm6tq23ub3bb,tbm6tq23ub3bb,,Lincoln Prep,LA,619,619,26,619,0,0,12,2016,returns
209,Tommy,Fossett iii,Tommy Fossett iii,/in/zionsville/zionsville-eagles/athletes/tommy-fossett-iii/football/stats/?careerid=jlj1mqdqngp55,jlj1mqdqngp55,"RB, SB",Zionsville,IN,618,618,28,618,1,0,12,2016,returns
210,Jaion,Colbert,Jaion Colbert,/co/aurora/overland-trailblazers/athletes/jaion-colbert/football/stats/?careerid=45cdmmchsr900,45cdmmchsr900,"RB, DB",Overland,CO,616,616,26,495,12,121,10,2016,returns
211,Alex,Illescas,Alex Illescas,/nc/jamestown/ragsdale-tigers/athletes/alex-illescas/football/stats/?careerid=r1p3d9sfeaktd,r1p3d9sfeaktd,OLB,Ragsdale,NC,616,616,19,606,1,10,11,2016,returns
212,Tyrek,Ball,Tyrek Ball,/fl/brandon/brandon-eagles/athletes/tyrek-ball/football/stats/?careerid=3ddoecban9h88,3ddoecban9h88,"FS, WR",Brandon,FL,615,615,11,368,13,247,10,2016,returns
213,Korey,King,Korey King,/tx/missouri-city/fort-bend-marshall-buffalos/athletes/korey-king/football/stats/?careerid=1ried4m3sanaa,1ried4m3sanaa,WR,Fort Bend Marshall,TX,615,615,13,389,15,226,13,2016,returns
214,Kevin,Iobbi,Kevin Iobbi,/ct/greenwich/greenwich-cardinals/athletes/kevin-iobbi/football/stats/?careerid=llatta2amh3ee,llatta2amh3ee,RB,Greenwich,CT,613,613,20,469,11,144,11,2016,returns
215,Chandler,Miles,Chandler Miles,/az/queen-creek/benjamin-franklin-chargers/athletes/chandler-miles/football/stats/?careerid=0b44g3r8hukk4,0b44g3r8hukk4,"CB, WR",Benjamin Franklin,AZ,612,612,12,366,10,246,10,2016,returns
216,Jordan,Huddleston,Jordan Huddleston,/ca/clovis/buchanan-bears/athletes/jordan-huddleston/football/stats/?careerid=ft1lpge8o7hg0,ft1lpge8o7hg0,"SB, WR",Buchanan,CA,612,612,21,581,2,31,12,2016,returns
217,Eduardo,Morales,Eduardo Morales,/ne/lexington/lexington-minutemen/athletes/eduardo-morales/football/stats/?careerid=66c2rjjasiesc,66c2rjjasiesc,"WR, CB",Lexington,NE,611,611,28,504,7,107,9,2016,returns
218,Ryan,Cronin,Ryan Cronin,/co/fort-collins/fossil-ridge-sabercats/athletes/ryan-cronin/football/stats/?careerid=2rhlttb7f2btd,2rhlttb7f2btd,DB,Fossil Ridge,CO,611,611,17,533,6,78,10,2016,returns
219,DEHRON,HOLLOWAY,DEHRON HOLLOWAY,/nj/paulsboro/paulsboro-red-raiders/athletes/dehron-holloway/football/stats/?careerid=1p1g3ubtmpsaa,1p1g3ubtmpsaa,"RB, DB",Paulsboro,NJ,611,611,14,571,3,40,12,2016,returns
220,Michael,Washington,Michael Washington,/ca/monrovia/monrovia-wildcats/athletes/michael-washington/football/stats/?careerid=2q7okao2ip4l5,2q7okao2ip4l5,"WR, SB",Monrovia,CA,610,610,22,576,4,34,10,2016,returns
221,Ben,Le,Ben Le,/ca/el-monte/arroyo-knights/athletes/ben-le/football/stats/?careerid=t448g58urt9n7,t448g58urt9n7,"WR, DB",Arroyo,CA,610,610,26,610,0,0,15,2016,returns
222,Troy,Smith,Troy Smith,/ca/los-angeles/jefferson-democrats/athletes/troy-smith/football/stats/?careerid=ih02su224u8vf,ih02su224u8vf,"CB, RB",Jefferson,CA,609,609,10,368,6,241,12,2016,returns
223,Ramazees,Severe,Ramazees Severe,/az/florence/florence-gophers/athletes/ramazees-severe/football/stats/?careerid=g7n26bg0aqc88,g7n26bg0aqc88,"CB, WR",Florence,AZ,609,609,13,414,10,195,12,2016,returns
224,Tre,Myric,Tre Myric,/co/denver/denver-east-angels/athletes/tre-myric/football/stats/?careerid=20mu0b68tb9cc,20mu0b68tb9cc,"WR, DB",Denver East,CO,608,608,15,391,7,217,10,2016,returns
225,Harley,Huser,Harley Huser,/in/columbus/columbus-north-bull-dogs/athletes/harley-huser/football/stats/?careerid=bo4su6ug49om6,bo4su6ug49om6,"WR, DB",Columbus North,IN,608,608,9,217,19,391,11,2016,returns
226,James,Baran,James Baran,/tx/austin/anderson-trojans/athletes/james-baran/football/stats/?careerid=7b81ru4g4d066,7b81ru4g4d066,WR,Anderson,TX,606,606,20,551,3,55,11,2016,returns
227,Caleb,Egherman,Caleb Egherman,/az/phoenix/northwest-christian-crusaders/athletes/caleb-egherman/football/stats/?careerid=6drtgus52crvf,6drtgus52crvf,"CB, RB",Northwest Christian,AZ,605,605,14,422,19,235,13,2016,returns
228,Dylan,Wheeler,Dylan Wheeler,/mo/marceline/marceline-tigers/athletes/dylan-wheeler/football/stats/?careerid=8er85p4kdvi33,8er85p4kdvi33,"WR, CB",Marceline,MO,605,605,4,104,25,501,13,2016,returns
229,Johnny,Balderas,Johnny Balderas,/ca/bakersfield/liberty-patriots/athletes/johnny-balderas/football/stats/?careerid=3qa17oclkei33,3qa17oclkei33,"WR, CB",Liberty,CA,604,604,12,535,4,69,12,2016,returns
230,Jamin,Wurtz,Jamin Wurtz,/sd/rapid-city/stevens-raiders/athletes/jamin-wurtz/football/stats/?careerid=udtg3tnnvifrb,udtg3tnnvifrb,SB,Stevens,SD,603,603,14,439,8,164,9,2016,returns
231,Cameron,Gardner,Cameron Gardner,/az/casa-grande/casa-grande-cougars/athletes/cameron-gardner/football/stats/?careerid=07v9dda4fnqn7,07v9dda4fnqn7,"WR, S",Casa Grande,AZ,603,603,13,504,7,99,10,2016,returns
