return_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_return_yards,kickoff_returns,kickoff_return_yards,punt_returns,punt_return_yards,games_played,year,category
117,Brayson,Lawson,Brayson Lawson,/ok/muskogee/hilldale-hornets/athletes/brayson-lawson/football/stats/?careerid=br4c2330qgap9,br4c2330qgap9,"WR, CB",Hilldale,OK,498,498,8,239,13,259,13,2020,returns
118,Xavier,O thomas,Xavier O thomas,/in/evansville/evansville-harrison-warriors/athletes/xavier-o-thomas/football/stats/?careerid=e6ligncs6coo8,e6ligncs6coo8,"WR, DB",Evansville Harrison,IN,495,495,24,449,3,46,10,2020,returns
119,Austin,Smith,Austin Smith,/in/denver/north-miami-warriors/athletes/austin-smith/football/stats/?careerid=hqlk0p35aqu55,hqlk0p35aqu55,"QB, FS",North Miami,IN,493,493,59,493,0,0,10,2020,returns
120,Grant,Warwick,Grant Warwick,/tn/knoxville/grace-christian-academy-rams/athletes/grant-warwick/football/stats/?careerid=rf3hd3jr09mee,rf3hd3jr09mee,"WR, DB",Grace Christian Academy,TN,492,492,17,492,1,0,11,2020,returns
121,Lenard,Lemons,Lenard Lemons,/tx/arlington/martin-warriors/athletes/lenard-lemons/football/stats/?careerid=pksrp4iusuhvf,pksrp4iusuhvf,CB,Martin,TX,492,492,8,492,1,0,10,2020,returns
122,Tylar,Belcher,Tylar Belcher,/ga/valdosta/lowndes-vikings/athletes/tylar-belcher/football/stats/?careerid=650ht5k70gtrb,650ht5k70gtrb,DB,Lowndes,GA,492,492,12,309,11,183,12,2020,returns
123,Ashton,Auker,Ashton Auker,/tn/maryville/william-blount-governors/athletes/ashton-auker/football/stats/?careerid=kcq6m6nijevk4,kcq6m6nijevk4,"WR, CB",William Blount,TN,491,491,13,376,8,115,10,2020,returns
124,Tage,Bingham,Tage Bingham,/ut/plain-city/fremont-silverwolves/athletes/tage-bingham/football/stats/?careerid=17nrhcksp3kl5,17nrhcksp3kl5,"SB, FS",Fremont,UT,491,491,17,491,0,0,9,2020,returns
125,Drew,Pearce,Drew Pearce,/in/tipton/tipton-blue-devils/athletes/drew-pearce/football/stats/?careerid=ts3vm5bdp9911,ts3vm5bdp9911,"WR, SS",Tipton,IN,490,490,12,415,6,75,12,2020,returns
126,Declan,Houchins,Declan Houchins,/fl/panama-city/north-bay-haven-academy-buccaneers/athletes/declan-houchins/football/stats/?careerid=fre0nik8u7877,fre0nik8u7877,"DB, WR",North Bay Haven Academy,FL,488,488,12,329,13,159,10,2020,returns
127,Brodie,Williams,Brodie Williams,/ar/jonesboro/jonesboro-hurricane/athletes/brodie-williams/football/stats/?careerid=sbfbk5l59dgaa,sbfbk5l59dgaa,"CB, QB",Jonesboro,AR,488,488,21,430,10,58,10,2020,returns
128,Aidan,Sprenkle,Aidan Sprenkle,/tn/millington/tipton-rosemark-academy-rebels/athletes/aidan-sprenkle/football/stats/?careerid=6s3g8j0j3b0td,6s3g8j0j3b0td,"FS, RB",Tipton-Rosemark Academy,TN,488,488,19,488,0,0,9,2020,returns
129,Quincy,Robinson,Quincy Robinson,/ar/foreman/foreman-gator-arkansas/athletes/quincy-robinson/football/stats/?careerid=aq0ru39po2co8,aq0ru39po2co8,"DB, WR",Foreman,AR,488,488,15,356,8,132,12,2020,returns
130,Devon,Watkins,Devon Watkins,/ks/arkansas-city/arkansas-city-bulldogs/athletes/devon-watkins/football/stats/?careerid=trat3dsprps33,trat3dsprps33,"TB, S",Arkansas City,KS,488,488,22,427,6,61,12,2020,returns
131,Tristan,Hervey,Tristan Hervey,/tx/cedar-park/cedar-park-timberwolves/athletes/tristan-hervey/football/stats/?careerid=o28ucu6lq3s99,o28ucu6lq3s99,"WR, KR",Cedar Park,TX,488,488,20,488,0,0,11,2020,returns
132,Bryson,Fleming,Bryson Fleming,/wv/charles-town/washington-patriots/athletes/bryson-fleming/football/stats/?careerid=fumjd6uv4g3n7,fumjd6uv4g3n7,"RB, MLB",Washington,WV,487,487,23,366,9,121,10,2020,returns
133,D'michael,Glenn,D'michael Glenn,/fl/tampa/king-lions/athletes/dmichael-glenn/football/stats/?careerid=klrsr6ppdqdqa,klrsr6ppdqdqa,WR,King,FL,487,487,23,428,2,59,9,2020,returns
134,Cannon,Devries,Cannon Devries,/ut/pleasant-view/weber-warriors/athletes/cannon-devries/football/stats/?careerid=4olodbm1lqsi2,4olodbm1lqsi2,"ATH, FS",Weber,UT,487,487,4,176,15,311,9,2020,returns
135,Riley,Carrillo,Riley Carrillo,/ut/randolph/rich-rebels/athletes/riley-carrillo/football/stats/?careerid=s0b0rcgjc8pcc,s0b0rcgjc8pcc,"QB, OL",Rich,UT,485,485,0,0,13,485,5,2020,returns
136,Parker,Phillips,Parker Phillips,/sd/mitchell/mitchell-kernels/athletes/parker-phillips/football/stats/?careerid=okij51d7a4mi2,okij51d7a4mi2,,Mitchell,SD,484,484,14,453,2,31,10,2020,returns
137,Reece,Bode,Reece Bode,/ne/battle-creek/battle-creek-braves/athletes/reece-bode/football/stats/?careerid=kqusvb472lnj3,kqusvb472lnj3,"RB, FS",Battle Creek,NE,483,483,17,336,8,147,10,2020,returns
138,Tray,Taylor,Tray Taylor,/la/shreveport/loyola-college-prep-flyers/athletes/tray-taylor/football/stats/?careerid=cgita8d10e9td,cgita8d10e9td,"WR, CB",Loyola College Prep,LA,483,483,12,332,6,151,8,2020,returns
139,Marcellus ,Honeycutt Jr.,Marcellus  Honeycutt Jr.,/co/denver/george-washington-patriots/athletes/marcellus-honeycutt-jr/football/stats/?careerid=lcg0t400ar2i2,lcg0t400ar2i2,"WR, DB",George Washington,CO,481,481,6,222,7,259,6,2020,returns
140,Evan,Hamilton,Evan Hamilton,/oh/ashland/crestview-cougars/athletes/evan-hamilton/football/stats/?careerid=ct6n0f2vv7rvf,ct6n0f2vv7rvf,"WR, CB",Crestview,OH,481,481,19,353,9,176,11,2020,returns
141,Mason,Tucci,Mason Tucci,/oh/magnolia/sandy-valley-cardinals/athletes/mason-tucci/football/stats/?careerid=bpbtf3kjqa677,bpbtf3kjqa677,"WR, CB",Sandy Valley,OH,480,480,16,477,1,3,10,2020,returns
142,Brody,Swafford,Brody Swafford,/tn/cleveland/walker-valley-mustangs/athletes/brody-swafford/football/stats/?careerid=9au687htta522,9au687htta522,"WR, FS",Walker Valley,TN,479,479,11,361,5,118,10,2020,returns
143,Alan,Wright,Alan Wright,/ga/college-park/woodward-academy-war-eagles/athletes/alan-wright/football/stats/?careerid=q3gadiftbv6i2,q3gadiftbv6i2,"CB, WR",Woodward Academy,GA,479,479,19,391,18,88,10,2020,returns
144,Jadon,Rogers,Jadon Rogers,/tx/granbury/granbury-pirates/athletes/jadon-rogers/football/stats/?careerid=o8fju4bpjam11,o8fju4bpjam11,"RB, OLB",Granbury,TX,479,479,23,479,3,0,8,2020,returns
145,Colton,Clifford,Colton Clifford,/in/roachdale/north-putnam-cougars/athletes/colton-clifford/football/stats/?careerid=vn7u2a4dp9gg0,vn7u2a4dp9gg0,"WR, DB",North Putnam,IN,479,479,21,371,8,108,9,2020,returns
146,Ben,Baker,Ben Baker,/ar/springdale/shiloh-christian-saints/athletes/ben-baker/football/stats/?careerid=htj7q60rvfbp9,htj7q60rvfbp9,"WR, RB",Shiloh Christian,AR,478,478,12,414,3,64,15,2020,returns
147,Isaac,Burks,Isaac Burks,/pa/lancaster/jp-mccaskey-red-tornado/athletes/isaac-burks/football/stats/?careerid=4ndnu5de3bmo8,4ndnu5de3bmo8,"WR, DB",J.P. McCaskey,PA,478,478,18,478,0,0,9,2020,returns
148,Sean,Norris,Sean Norris,/ga/suwanee/collins-hill-eagles/athletes/sean-norris/football/stats/?careerid=k5vr8j0099ecc,k5vr8j0099ecc,WR,Collins Hill,GA,478,478,20,478,0,0,15,2020,returns
149,Bodee,Blackett,Bodee Blackett,/ut/nephi/juab-wasps/athletes/bodee-blackett/football/stats/?careerid=u26357s98lam6,u26357s98lam6,"WR, DB",Juab,UT,477,477,14,477,1,0,12,2020,returns
150,Carter,Brones,Carter Brones,/fl/winter-springs/winter-springs-bears/athletes/carter-brones/football/stats/?careerid=i2mreqii6ovg0,i2mreqii6ovg0,K,Winter Springs,FL,476,476,0,0,0,0,8,2020,returns
151,Ashton,Wilson,Ashton Wilson,/pa/ellwood-city/ellwood-city-wolverine/athletes/ashton-wilson/football/stats/?careerid=1up1dgogepbff,1up1dgogepbff,"QB, DB",Ellwood City,PA,474,474,19,474,0,0,7,2020,returns
152,Jaxon,Curtis,Jaxon Curtis,/ut/north-logan/green-canyon-wolves/athletes/jaxon-curtis/football/stats/?careerid=guau5edfc0311,guau5edfc0311,"WR, FS",Green Canyon,UT,474,474,16,453,3,21,9,2020,returns
153,Larenzo,Fenner,Larenzo Fenner,/mo/independence/fort-osage-indians/athletes/larenzo-fenner/football/stats/?careerid=fgfp56v40l0ee,fgfp56v40l0ee,WR,Fort Osage,MO,474,474,14,457,1,17,9,2020,returns
154,Matthew,Mcdoom,Matthew Mcdoom,/fl/winter-garden/west-orange-warriors/athletes/matthew-mcdoom/football/stats/?careerid=f2dkm6mr6a533,f2dkm6mr6a533,ATH,West Orange,FL,473,473,7,299,6,174,10,2020,returns
155,John,Zuniga,John Zuniga,/tx/george-west/george-west-longhorns/athletes/john-zuniga/football/stats/?careerid=pooshtbgf84g0,pooshtbgf84g0,"FB, LB",George West,TX,472,472,15,377,5,95,11,2020,returns
156,Luke,Noland,Luke Noland,/mo/kearney/kearney-bulldogs/athletes/luke-noland/football/stats/?careerid=aoa4klhms40cc,aoa4klhms40cc,"DB, WR",Kearney,MO,472,472,14,472,0,0,10,2020,returns
157,Brandon,Jolly,Brandon Jolly,/tx/texas-city/texas-city-stingarees/athletes/brandon-jolly/football/stats/?careerid=rgtmrs7l3hsl5,rgtmrs7l3hsl5,"WR, FS",Texas City,TX,472,472,16,355,7,117,9,2020,returns
158,Cooper,Meador,Cooper Meador,/tx/eldorado/eldorado-eagles/athletes/cooper-meador/football/stats/?careerid=mqpp2gs6brd77,mqpp2gs6brd77,"WR, FS",Eldorado,TX,471,471,17,365,5,106,10,2020,returns
159,Darian,Hanley,Darian Hanley,/in/denver/north-miami-warriors/athletes/darian-hanley/football/stats/?careerid=avk3ojjl5ffee,avk3ojjl5ffee,"RB, WR",North Miami,IN,471,471,17,471,0,0,10,2020,returns
160,Kade,Harris,Kade Harris,/ks/hays/thomas-more-prep-marian-monarchs/athletes/kade-harris/football/stats/?careerid=9m2ptg247brcc,9m2ptg247brcc,"QB, RB",Thomas More Prep-Marian,KS,471,471,9,202,15,269,9,2020,returns
161,Johnny,Smith-rider,Johnny Smith-rider,/tx/haltom-city/haltom-buffalos/athletes/johnny-smith-rider/football/stats/?careerid=mcaqgdon8rtff,mcaqgdon8rtff,"FS, RB",Haltom,TX,470,470,16,278,10,192,9,2020,returns
162,Gianni,Magdos,Gianni Magdos,/tn/powell/powell-panthers/athletes/gianni-magdos/football/stats/?careerid=9sk9au9rc2vdd,9sk9au9rc2vdd,"CB, WR",Powell,TN,470,470,17,361,8,109,10,2020,returns
163,Justin,Thomas,Justin Thomas,/ga/savannah/benedictine-cadets/athletes/justin-thomas/football/stats/?careerid=q43l94oi6jk22,q43l94oi6jk22,,Benedictine,GA,469,469,18,468,1,1,12,2020,returns
164,Kaiser,Maimaiti,Kaiser Maimaiti,/tx/sugar-land/fort-bend-clements-rangers/athletes/kaiser-maimaiti/football/stats/?careerid=67p16sk4luedd,67p16sk4luedd,"K, P",Fort Bend Clements,TX,469,469,0,0,0,0,10,2020,returns
165,Michael,Echeverria,Michael Echeverria,/az/phoenix/arcadia-titans/athletes/michael-echeverria/football/stats/?careerid=ia9sjpf4gjpk4,ia9sjpf4gjpk4,WR,Arcadia,AZ,469,469,14,407,4,62,8,2020,returns
166,Kam,Robinson,Kam Robinson,/ga/jefferson/jefferson-dragons/athletes/kam-robinson/football/stats/?careerid=qoi8p7djhdig0,qoi8p7djhdig0,,Jefferson,GA,468,468,2,17,20,451,13,2020,returns
167,Mikell,Philyaw,Mikell Philyaw,/al/falkville/falkville-blue-devils/athletes/mikell-philyaw/football/stats/?careerid=d4fjoubbhj022,d4fjoubbhj022,"WR, FS",Falkville,AL,468,468,8,191,14,277,10,2020,returns
168,Brock,Short,Brock Short,/in/goshen/fairfield-falcons/athletes/brock-short/football/stats/?careerid=oh9eqoi1fan22,oh9eqoi1fan22,"QB, RB",Fairfield,IN,468,468,8,305,16,163,10,2020,returns
169,Sutton,Smith,Sutton Smith,/ga/powder-springs/mceachern-indians/athletes/sutton-smith/football/stats/?careerid=ei63o00grq0vf,ei63o00grq0vf,WR,McEachern,GA,467,467,13,356,13,111,10,2020,returns
170,Jackie,Washington,Jackie Washington,/ar/el-dorado/el-dorado-wildcats/athletes/jackie-washington/football/stats/?careerid=u9stu6l2uaqqa,u9stu6l2uaqqa,WR,El Dorado,AR,464,464,13,273,10,191,9,2020,returns
171,Gavyn,Ness,Gavyn Ness,/in/south-whitley/whitko-wildcats/athletes/gavyn-ness/football/stats/?careerid=3pjb5n6bo8mn7,3pjb5n6bo8mn7,WR,Whitko,IN,464,464,19,388,4,76,10,2020,returns
172,Dominic,Oliverio,Dominic Oliverio,/in/fishers/fishers-tigers/athletes/dominic-oliverio/football/stats/?careerid=7jhrdk8457nqa,7jhrdk8457nqa,RB,Fishers,IN,464,464,19,464,0,0,8,2020,returns
173,Wyatt,Molloy,Wyatt Molloy,/mo/marceline/marceline-tigers/athletes/wyatt-molloy/football/stats/?careerid=dlipvbjph89bb,dlipvbjph89bb,"WR, SS",Marceline,MO,463,463,6,226,6,237,12,2020,returns
174,Delvontae,Bouie,Delvontae Bouie,/fl/coral-springs/coral-springs-colts/athletes/delvontae-bouie/football/stats/?careerid=klctchgrrsa77,klctchgrrsa77,"WR, ATH",Coral Springs,FL,463,463,6,248,3,215,6,2020,returns
175,Eli,Carter,Eli Carter,/in/westfield/westfield-shamrocks/athletes/eli-carter/football/stats/?careerid=uq8p8o54qv4dd,uq8p8o54qv4dd,"WR, CB",Tipton,IN,463,463,12,376,8,87,12,2020,returns
176,Sam,Dennis,Sam Dennis,/mn/mayer/mayer-lutheran-crusaders/athletes/sam-dennis/football/stats/?careerid=smk6o3pmg7233,smk6o3pmg7233,"RB, CB",Mayer Lutheran,MN,462,462,6,224,15,238,7,2020,returns
177,Killian,O'callahan,Killian O'callahan,/oh/north-royalton/north-royalton-bears/athletes/killian-ocallahan/football/stats/?careerid=773ch6fbc7ao8,773ch6fbc7ao8,"CB, WR",North Royalton,OH,461,461,16,306,1,2,10,2020,returns
178,Rhett,Hayles,Rhett Hayles,/tn/nashville/montgomery-bell-academy-big-red/athletes/rhett-hayles/football/stats/?careerid=jmuh68mh88q11,jmuh68mh88q11,RB,Montgomery Bell Academy,TN,461,461,17,461,0,0,8,2020,returns
179,Braydon,Lemos,Braydon Lemos,/tx/east-bernard/east-bernard-brahmas/athletes/braydon-lemos/football/stats/?careerid=i01osv064fpn7,i01osv064fpn7,"RB, FS",East Bernard,TX,461,461,10,373,6,88,10,2020,returns
180,Lavonte,Ben,Lavonte Ben,/tx/austin/austin-achieve-polar-bears/athletes/lavonte-ben/football/stats/?careerid=g914kk9m7fq33,g914kk9m7fq33,"WR, CB",Austin Achieve,TX,461,461,22,431,1,30,6,2020,returns
181,Brodie,Swader,Brodie Swader,/ga/trenton/dade-county-wolverines/athletes/brodie-swader/football/stats/?careerid=cqcsp3p24j588,cqcsp3p24j588,"WR, ATH",Dade County,GA,461,461,18,385,3,76,10,2020,returns
182,Zay,Jenkins,Zay Jenkins,/ga/thomson/thomson-bulldogs/athletes/zay-jenkins/football/stats/?careerid=oj2ldvkik97j3,oj2ldvkik97j3,"RB, CB",Thomson,GA,461,461,14,461,0,0,12,2020,returns
183,Parker,Cusick,Parker Cusick,/ok/kiefer/kiefer-trojans/athletes/parker-cusick/football/stats/?careerid=ms3iisc04ji66,ms3iisc04ji66,"CB, WR",Kiefer,OK,460,460,19,460,0,0,10,2020,returns
184,Jaleel,Sales,Jaleel Sales,/oh/pataskala/watkins-memorial-warriors/athletes/jaleel-sales/football/stats/?careerid=jrsfrg6l53iee,jrsfrg6l53iee,"RB, CB",Watkins Memorial,OH,459,459,13,409,3,50,8,2020,returns
185,Jacob,Kern,Jacob Kern,/az/lakeside/blue-ridge-yellow-jackets/athletes/jacob-kern/football/stats/?careerid=iardutg4otii2,iardutg4otii2,"WR, DB",Blue Ridge,AZ,456,456,14,443,1,13,7,2020,returns
186,Ethan,Udy,Ethan Udy,/ut/richfield/richfield-wildcats/athletes/ethan-udy/football/stats/?careerid=lrd7kdel90899,lrd7kdel90899,"WR, DB",Richfield,UT,455,455,15,282,11,173,12,2020,returns
187,Andre,Trevino,Andre Trevino,/tx/beeville/jones-trojans/athletes/andre-trevino/football/stats/?careerid=8i2rmal8qqqaa,8i2rmal8qqqaa,"CB, FS",Jones,TX,454,454,21,418,7,36,10,2020,returns
188,Braden,Penny,Braden Penny,/tn/sale-creek/sale-creek-panthers/athletes/braden-penny/football/stats/?careerid=n63rmpenvq0g0,n63rmpenvq0g0,"QB, DB",Sale Creek,TN,453,453,13,337,5,116,11,2020,returns
189,Tyler,Hirzel,Tyler Hirzel,/ut/coalville/north-summit-braves/athletes/tyler-hirzel/football/stats/?careerid=kr955vc6r0oue,kr955vc6r0oue,"WR, CB",North Summit,UT,453,453,9,174,13,279,11,2020,returns
190,Hiram,Carreras,Hiram Carreras,/oh/lorain/clearview-clippers/athletes/hiram-carreras/football/stats/?careerid=ep1rebth81s55,ep1rebth81s55,"WR, SS",Clearview,OH,453,453,15,301,7,152,8,2020,returns
191,Ryan,Stahl,Ryan Stahl,/pa/halifax/halifax-wildcats/athletes/ryan-stahl/football/stats/?careerid=s8akcmmorm900,s8akcmmorm900,"CB, WR",Halifax,PA,452,452,23,440,3,12,7,2020,returns
192,Zac,Russell,Zac Russell,/al/montgomery/saint-james-trojans/athletes/zac-russell/football/stats/?careerid=ihiv13g8hvd77,ihiv13g8hvd77,WR,Saint James,AL,452,452,11,254,21,198,11,2020,returns
193,Owan,Poovey,Owan Poovey,/al/decatur/decatur-red-raiders/athletes/owan-poovey/football/stats/?careerid=e2cdhgs02a6n7,e2cdhgs02a6n7,K,Decatur,AL,452,452,0,0,0,0,7,2020,returns
194,Ethan,Hoffman,Ethan Hoffman,/sd/flandreau/flandreau-fliers/athletes/ethan-hoffman/football/stats/?careerid=2lfnnq1v7l2td,2lfnnq1v7l2td,"RB, DB",Flandreau,SD,450,450,15,406,2,44,8,2020,returns
195,Cayden,Dougherty,Cayden Dougherty,/oh/columbus/worthington-kilbourne-wolves/athletes/cayden-dougherty/football/stats/?careerid=mopkg62db5rtd,mopkg62db5rtd,WR,Worthington Kilbourne,OH,450,450,11,379,8,71,10,2020,returns
196,Stephen,Britton,Stephen Britton,/ca/solana-beach/santa-fe-christian-eagles/athletes/stephen-britton/football/stats/?careerid=ah2t3sqtmvkm6,ah2t3sqtmvkm6,RB,Santa Fe Christian,CA,450,450,12,342,5,108,6,2020,returns
197,Taj’shawn,Wilson,Taj’shawn Wilson,/tx/palestine/palestine-wildcats/athletes/taj%E2%80%99shawn-wilson/football/stats/?careerid=e9qar9p8jqbdd,e9qar9p8jqbdd,"RB, FS",Palestine,TX,450,450,11,295,8,155,10,2020,returns
198,Chaz,Davis,Chaz Davis,/fl/callahan/west-nassau-warriors/athletes/chaz-davis/football/stats/?careerid=k4tbhb74p4osc,k4tbhb74p4osc,"RB, SB",West Nassau,FL,450,450,16,382,6,68,11,2020,returns
199,Tyler,Brown,Tyler Brown,/sc/taylors/eastside-eagles/athletes/tyler-brown/football/stats/?careerid=7vv6f6m8ushn7,7vv6f6m8ushn7,WR,Eastside,SC,449,449,14,348,3,101,7,2020,returns
200,John,Schlendorf,John Schlendorf,/nj/toms-river/donovan-catholic-griffins/athletes/john-schlendorf/football/stats/?careerid=73dleibrou6j3,73dleibrou6j3,"FS, WR",Olympus,UT,447,447,8,188,9,259,11,2020,returns
201,Jacob,Rotan,Jacob Rotan,/ga/lithia-springs/lithia-springs-leo-the-lion/athletes/jacob-rotan/football/stats/?careerid=ibirjfic8ru55,ibirjfic8ru55,"WR, FS",Lithia Springs,GA,447,447,21,412,2,35,11,2020,returns
202,Taj,Colom ii,Taj Colom ii,/ms/falkner/falkner-eagles/athletes/taj-colom-ii/football/stats/?careerid=s0dcpld2g5qvf,s0dcpld2g5qvf,"SB, QB",Walnut,MS,446,446,6,221,9,262,11,2020,returns
203,Lane,Smith,Lane Smith,/tx/ozona/ozona-lions/athletes/lane-smith/football/stats/?careerid=1piranpt05r22,1piranpt05r22,"WR, CB",Ozona,TX,446,446,9,265,8,181,10,2020,returns
204,Carmello,Simpson,Carmello Simpson,/ms/bay-st-louis/bay-tigers/athletes/carmello-simpson/football/stats/?careerid=ihti5tdumcbff,ihti5tdumcbff,,Bay,MS,446,446,13,446,0,0,8,2020,returns
205,Dejon,Winburn,Dejon Winburn,/in/new-albany/new-albany-bulldogs/athletes/dejon-winburn/football/stats/?careerid=0t9bmo7q2cin7,0t9bmo7q2cin7,"RB, CB",New Albany,IN,446,446,17,446,0,0,8,2020,returns
206,Zaimar,Barnett,Zaimar Barnett,/in/marion/marion-giants/athletes/zaimar-barnett/football/stats/?careerid=e55f1iatdslvf,e55f1iatdslvf,"FS, KR",Marion,IN,445,445,11,229,10,216,13,2020,returns
207,Collin,Goldberg,Collin Goldberg,/ga/atlanta/lovett-lions/athletes/collin-goldberg/football/stats/?careerid=it3iujqq8mhqa,it3iujqq8mhqa,"DB, WR",Lovett,GA,445,445,11,283,10,162,10,2020,returns
208,Marquis,Johnson,Marquis Johnson,/in/richmond/richmond-red-devils/athletes/marquis-johnson/football/stats/?careerid=lqeckb662lgg0,lqeckb662lgg0,"WR, DB",Richmond,IN,445,445,24,426,2,19,9,2020,returns
209,Camden,Gasser,Camden Gasser,/in/huntingburg/southridge-raiders/athletes/camden-gasser/football/stats/?careerid=tdqqq2jubg2vf,tdqqq2jubg2vf,"WB, CB",Southridge,IN,445,445,12,296,10,149,14,2020,returns
210,Marques,Ballard,Marques Ballard,/in/boonville/boonville-pioneers/athletes/marques-ballard/football/stats/?careerid=j6q970kfmge88,j6q970kfmge88,"RB, WR",Boonville,IN,445,445,17,393,4,52,8,2020,returns
211,Turner,Williams,Turner Williams,/ut/beaver/beaver-beavers/athletes/turner-williams/football/stats/?careerid=hmj1oon73j7ue,hmj1oon73j7ue,,Beaver,UT,444,444,6,177,18,267,9,2020,returns
212,Myles,Walker,Myles Walker,/pa/monaca/central-valley-warriors/athletes/myles-walker/football/stats/?careerid=42m1aqoqrvl99,42m1aqoqrvl99,"WR, CB",Central Valley,PA,444,444,2,42,9,402,12,2020,returns
213,Logan,Kelly,Logan Kelly,/in/crawfordsville/north-montgomery-chargin-chargers/athletes/logan-kelly/football/stats/?careerid=s1qdhnuhbgpqa,s1qdhnuhbgpqa,"WR, CB",North Montgomery,IN,443,443,19,427,2,16,10,2020,returns
214,Joseph,Meador,Joseph Meador,/tx/corpus-christi/corpus-christi-veterans-memorial-eagles/athletes/joseph-meador/football/stats/?careerid=g6r7jt2rbeu88,g6r7jt2rbeu88,"CB, WR",Corpus Christi Veterans Memorial,TX,443,443,10,427,1,16,14,2020,returns
215,Valentino,(hollywood) foma,Valentino (hollywood) foma,/ga/loganville/loganville-christian-academy-lions/athletes/valentino-hollywood-foma/football/stats/?careerid=ubjajpat8pnj3,ubjajpat8pnj3,"RB, WR",Loganville Christian Academy,GA,443,443,25,443,0,0,8,2020,returns
216,Marcus,Williams,Marcus Williams,/pa/easton/easton-area-rovers/athletes/marcus-williams/football/stats/?careerid=dv6nrkfa5of33,dv6nrkfa5of33,"RB, CB",Easton Area,PA,442,442,5,210,33,232,7,2020,returns
217,Noah,Archer,Noah Archer,/pa/port-allegany/port-allegany-gators/athletes/noah-archer/football/stats/?careerid=v3r7kr1aoov55,v3r7kr1aoov55,,Port Allegany,PA,442,442,23,411,2,31,7,2020,returns
218,Donell,Mason,Donell Mason,/in/indianapolis/ben-davis-giants/athletes/donell-mason/football/stats/?careerid=rkak90pjm8h44,rkak90pjm8h44,WR,Ben Davis,IN,441,441,21,417,2,24,13,2020,returns
219,Clayton,Tomlinson,Clayton Tomlinson,/in/wabash/northfield-norsemen/athletes/clayton-tomlinson/football/stats/?careerid=t94ti4i5fn6k4,t94ti4i5fn6k4,"QB, FS",Northfield,IN,441,441,8,287,12,154,10,2020,returns
220,Seth,Anderson,Seth Anderson,/ga/suwanee/north-gwinnett-bulldogs/athletes/seth-anderson/football/stats/?careerid=7nev0oqdedbh1,7nev0oqdedbh1,WR,North Gwinnett,GA,440,440,8,134,15,306,11,2020,returns
221,Tanner,Botts,Tanner Botts,/ok/blackwell/blackwell-maroons/athletes/tanner-botts/football/stats/?careerid=qg4ner21ig0td,qg4ner21ig0td,"WR, CB",Blackwell,OK,440,440,8,106,2,27,10,2020,returns
222,Hudson,Manwaring,Hudson Manwaring,/ut/salt-lake-city/skyline-eagles/athletes/hudson-manwaring/football/stats/?careerid=teq748cuvp5m6,teq748cuvp5m6,"WR, CB",Skyline,UT,439,439,10,254,15,185,10,2020,returns
223,Blake ,Carroll,Blake  Carroll,/tn/hohenwald/lewis-county-panthers/athletes/blake-carroll/football/stats/?careerid=nt8473ojsgtn7,nt8473ojsgtn7,"RB, DB",Lewis County,TN,439,439,9,232,10,207,12,2020,returns
224,Justin,Payoute,Justin Payoute,/fl/miami/dr-krop-lightning/athletes/justin-payoute/football/stats/?careerid=v1vm56ti9sr33,v1vm56ti9sr33,"CB, WR",Champagnat Catholic,FL,439,439,5,187,11,252,8,2020,returns
225,Jamarion,Thomas-bonds,Jamarion Thomas-bonds,/tn/mt-juliet/mount-juliet-christian-academy-saints/athletes/jamarion-thomas-bonds/football/stats/?careerid=sb9p2p5biecqa,sb9p2p5biecqa,,Mount Juliet Christian Academy,TN,439,439,15,410,1,29,10,2020,returns
226,Myles,Smith,Myles Smith,/ga/snellville/shiloh-generals/athletes/myles-smith/football/stats/?careerid=n3edodlaumuue,n3edodlaumuue,"WR, FS",Shiloh,GA,438,438,18,364,8,74,8,2020,returns
227,Hayden,Hickman,Hayden Hickman,/sc/dillon/dillon-christian-warriors/athletes/hayden-hickman/football/stats/?careerid=v5750pflmf4n7,v5750pflmf4n7,"WR, RB",Dillon Christian,SC,436,436,7,248,5,188,9,2020,returns
228,Lamarion,Pierce,Lamarion Pierce,/tn/lewisburg/marshall-county-tigers/athletes/lamarion-pierce/football/stats/?careerid=df0ra0rouh0ee,df0ra0rouh0ee,"CB, RB",Marshall County,TN,435,435,5,177,13,258,11,2020,returns
229,Elijah,Fitton,Elijah Fitton,/pa/bradford/bradford-owls/athletes/elijah-fitton/football/stats/?careerid=9jfcn5kj6hqbb,9jfcn5kj6hqbb,"QB, S",Bradford,PA,435,435,18,420,6,15,7,2020,returns
230,Ridge,Ahrens,Ridge Ahrens,/mi/clinton/clinton-redwolves/athletes/ridge-ahrens/football/stats/?careerid=5peaacbuddgcc,5peaacbuddgcc,"WR, CB",Clinton,MI,435,435,15,314,8,121,12,2020,returns
231,Cam,Cainion,Cam Cainion,/ga/milton/milton-eagles/athletes/cam-cainion/football/stats/?careerid=icdv78ttkv588,icdv78ttkv588,"CB, WR",Milton,GA,434,434,17,434,0,0,12,2020,returns
232,Banks,Byers,Banks Byers,/fl/panama-city-beach/arnold-marlins/athletes/banks-byers/football/stats/?careerid=7074h6l74f9l5,7074h6l74f9l5,"QB, CB",Bozeman,FL,434,434,18,415,5,19,9,2020,returns
