return_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_return_yards,kickoff_returns,kickoff_return_yards,punt_returns,punt_return_yards,games_played,year,category
115,Markus,Isaiah,Markus Isaiah,/il/centralia/centralia-orphans/athletes/markus-isaiah/football/stats/?careerid=tgqpfftkd10g0,tgqpfftkd10g0,WR,Graves County,KY,627,627,11,233,14,394,12,2021,returns
116,Za'Quan,Bryan,Za'Quan Bryan,/ga/savannah/benedictine-cadets/athletes/zaquan-bryan/football/stats/?careerid=tga3ll6o28gaa,tga3ll6o28gaa,,Benedictine,GA,626,626,13,349,24,277,15,2021,returns
117,Jacob,Wolfe,Jacob Wolfe,/pa/reading/exeter-township-eagles/athletes/jacob-wolfe/football/stats/?careerid=s3tt110bpvcee,s3tt110bpvcee,CB,Exeter Township,PA,622,622,16,408,13,214,11,2021,returns
118,Aidan,Kulbeck,Aidan Kulbeck,/mt/belgrade/belgrade-panthers/athletes/aidan-kulbeck/football/stats/?careerid=rnm4ap2fht711,rnm4ap2fht711,"WR, CB",Belgrade,MT,617,617,26,482,7,135,9,2021,returns
119,Daniel,Picart,Daniel Picart,/ny/pleasantville/pleasantville-panthers/athletes/daniel-picart/football/stats/?careerid=o5rpjpa092vbb,o5rpjpa092vbb,RB,Pleasantville,NY,617,617,6,215,15,402,13,2021,returns
120,Tayvione,Squarrell,Tayvione Squarrell,/de/new-castle/william-penn-colonials/athletes/tayvione-squarrell/football/stats/?careerid=i5a3asu5o2op9,i5a3asu5o2op9,WR,William Penn,DE,616,616,20,446,10,170,12,2021,returns
121,George,Jones,George Jones,/ca/san-bernardino/san-bernardino-cardinals/athletes/george-jones/football/stats/?careerid=i4mb34egen0ff,i4mb34egen0ff,"RB, FS",San Bernardino,CA,616,616,13,516,9,100,11,2021,returns
122,Markeice,Stallworth,Markeice Stallworth,/al/plantersville/dallas-county-hornets/athletes/markeice-stallworth/football/stats/?careerid=0scr89s29eci2,0scr89s29eci2,"SS, RB",Dallas County,AL,615,615,31,615,0,0,10,2021,returns
123,Aj,Carnuche,Aj Carnuche,/pa/bessemer/mohawk-area-warriors/athletes/aj-carnuche/football/stats/?careerid=q9vdjn4hllpbb,q9vdjn4hllpbb,"RB, LB",Mohawk Area,PA,614,614,32,550,3,64,12,2021,returns
124,Samuel,Barger,Samuel Barger,/mi/frankenmuth/frankenmuth-eagles/athletes/samuel-barger/football/stats/?careerid=ia4tclk1cc1i2,ia4tclk1cc1i2,RB,Frankenmuth,MI,613,613,16,428,9,185,13,2021,returns
125,Darius,Copeland,Darius Copeland,/al/pelham/pelham-panthers/athletes/darius-copeland/football/stats/?careerid=eef5musko0133,eef5musko0133,"WR, CB",Pelham,AL,611,611,16,432,8,179,11,2021,returns
126,Brandon,Burns,Brandon Burns,/ca/dublin/dublin-gaels/athletes/brandon-burns/football/stats/?careerid=atu9q3i40dfsc,atu9q3i40dfsc,"WR, OLB",Dublin,CA,611,611,13,507,11,104,11,2021,returns
127,Javontae,Pamplin,Javontae Pamplin,/in/centerville/centerville-bulldogs/athletes/javontae-pamplin/football/stats/?careerid=q1d37v5ohdtue,q1d37v5ohdtue,"RB, CB",Centerville,IN,610,610,13,453,7,157,11,2021,returns
128,Jacob,Sekiyoba,Jacob Sekiyoba,/ca/torrance/bishop-montgomery-knights/athletes/jacob-sekiyoba/football/stats/?careerid=s99tiqr7tllvf,s99tiqr7tllvf,"QB, CB",Bishop Montgomery,CA,609,609,28,515,5,94,10,2021,returns
129,Makai,Puga,Makai Puga,/ca/arroyo-grande/arroyo-grande-eagles/athletes/makai-puga/football/stats/?careerid=b4qluklo3t3ee,b4qluklo3t3ee,"RB, DB",Arroyo Grande,CA,606,606,15,552,6,54,10,2021,returns
130,Christian,Garcia,Christian Garcia,/ct/bloomfield/bloomfield-warhawks/athletes/christian-garcia/football/stats/?careerid=rn3rdd04k9htd,rn3rdd04k9htd,,Hartford Public,CT,606,606,18,477,8,129,8,2021,returns
131,Mekhi,Davis,Mekhi Davis,/ut/fillmore/millard-eagles/athletes/mekhi-davis/football/stats/?careerid=1q5ta67on8hk4,1q5ta67on8hk4,"WR, CB",Millard,UT,604,604,25,492,18,112,11,2021,returns
132,Lane,Smith,Lane Smith,/tx/ozona/ozona-lions/athletes/lane-smith/football/stats/?careerid=1piranpt05r22,1piranpt05r22,"WR, CB",Ozona,TX,604,604,8,148,10,456,11,2021,returns
133,Kolton,Coleman,Kolton Coleman,/az/gilbert/perry-pumas/athletes/kolton-coleman/football/stats/?careerid=02en366d2hrue,02en366d2hrue,,Perry,AZ,604,604,27,604,0,0,9,2021,returns
134,Kaedents,Hart-House III,Kaedents Hart-House III,/or/oregon-city/oregon-city-pioneers/athletes/kaedents-hart-house-iii/football/stats/?careerid=3agq2i4vu0n11,3agq2i4vu0n11,"RB, PR",Oregon City,OR,604,604,1,32,20,572,11,2021,returns
135,Adrian,Sierra,Adrian Sierra,/ca/strathmore/strathmore-spartans/athletes/adrian-sierra/football/stats/?careerid=pu4reslftrpm6,pu4reslftrpm6,"RB, C",Strathmore,CA,603,603,19,554,4,49,12,2021,returns
136,Marques,Singleton jr.,Marques Singleton jr.,/ca/alameda/encinal-jets/athletes/marques-singleton-jr/football/stats/?careerid=bcniqgcan1que,bcniqgcan1que,"WR, CB",Encinal,CA,602,602,12,480,4,122,10,2021,returns
137,Kirby,Vorhees,Kirby Vorhees,/fl/lutz/steinbrenner-warriors/athletes/kirby-vorhees/football/stats/?careerid=e0407gsj8le11,e0407gsj8le11,RB,Steinbrenner,FL,601,601,14,446,6,155,11,2021,returns
138,Gage,Peterson,Gage Peterson,/tx/beaumont/kelly-catholic-bulldogs/athletes/gage-peterson/football/stats/?careerid=u6lo3b1kg5n99,u6lo3b1kg5n99,"WR, CB",Kelly Catholic,TX,601,601,20,601,0,0,10,2021,returns
139,Cade,Christopher,Cade Christopher,/pa/new-tripoli/northwestern-lehigh-tigers/athletes/cade-christopher/football/stats/?careerid=8spvid2qa5933,8spvid2qa5933,"WR, CB",Northwestern Lehigh,PA,600,600,13,324,13,276,12,2021,returns
140,Jaxson,Scruggs,Jaxson Scruggs,/in/columbus/columbus-north-bull-dogs/athletes/jaxson-scruggs/football/stats/?careerid=orqdkrb8k8b55,orqdkrb8k8b55,"WR, DB",Columbus North,IN,600,600,19,391,14,209,10,2021,returns
141,Cade,Olsen,Cade Olsen,/ut/spanish-fork/spanish-fork-dons/athletes/cade-olsen/football/stats/?careerid=bhi4tvfj2oo77,bhi4tvfj2oo77,WR,Spanish Fork,UT,598,598,15,516,13,82,10,2021,returns
142,Grafton,Robinson,Grafton Robinson,/or/eugene/sheldon-irish/athletes/grafton-robinson/football/stats/?careerid=kb6r4fld95399,kb6r4fld95399,"WR, CB",Sheldon,OR,598,598,21,525,7,73,10,2021,returns
143,Garrett,Richardson,Garrett Richardson,/ne/grand-island/northwest-vikings/athletes/garrett-richardson/football/stats/?careerid=82sgf640knirb,82sgf640knirb,"WR, CB",Northwest,NE,597,597,23,506,13,91,10,2021,returns
144,Archie,Cox,Archie Cox,/il/palatine/fremd-vikings/athletes/archie-cox/football/stats/?careerid=phkc20aenvt11,phkc20aenvt11,"WR, DB",Fremd,IL,596,596,15,596,0,0,9,2021,returns
145,Jajuan,Jackson,Jajuan Jackson,/oh/medina/medina-battling-bees/athletes/jajuan-jackson/football/stats/?careerid=k0dq33tosae00,k0dq33tosae00,"WR, CB",Medina,OH,596,596,13,325,20,271,14,2021,returns
146,Lucas,Lattimer,Lucas Lattimer,/nj/west-caldwell/caldwell-chiefs/athletes/lucas-lattimer/football/stats/?careerid=1t2s116ucm1g0,1t2s116ucm1g0,"WR, DB",Caldwell,NJ,592,592,7,221,22,371,12,2021,returns
147,Takhari,Carr,Takhari Carr,/ca/compton/dominguez-dons/athletes/takhari-carr/football/stats/?careerid=3d3vevvop7kp9,3d3vevvop7kp9,"DB, WR",Dominguez,CA,592,592,4,157,14,435,11,2021,returns
148,Decarlos,Cohen,Decarlos Cohen,/sc/spartanburg/broome-centurions/athletes/decarlos-cohen/football/stats/?careerid=gceciadpkiu77,gceciadpkiu77,WR,Broome,SC,591,591,24,591,0,0,11,2021,returns
149,Cade,Waggle,Cade Waggle,/ok/fort-gibson/fort-gibson-tigers/athletes/cade-waggle/football/stats/?careerid=om3v7svifj5n7,om3v7svifj5n7,"WR, SB",Fort Gibson,OK,591,591,13,421,11,170,11,2021,returns
150,Benny,Freeman,Benny Freeman,/la/maurice/north-vermilion-patriots/athletes/benny-freeman/football/stats/?careerid=3b1r9l357g7ee,3b1r9l357g7ee,"RB, WR",North Vermilion,LA,589,589,14,484,4,105,10,2021,returns
151,Thomas,Smyser,Thomas Smyser,/pa/dover/dover-eagles/athletes/thomas-smyser/football/stats/?careerid=k47mh4ro21uvf,k47mh4ro21uvf,"WR, CB",Dover,PA,588,588,20,527,10,61,8,2021,returns
152,Germie,Bernard,Germie Bernard,/nv/henderson/liberty-patriots/athletes/germie-bernard/football/stats/?careerid=ua046625nehff,ua046625nehff,WR,Liberty,NV,587,587,5,241,13,346,12,2021,returns
153,Ray,Campos,Ray Campos,/tx/el-paso/burges-mustangs/athletes/ray-campos/football/stats/?careerid=aehtg3kko2un7,aehtg3kko2un7,"WR, OLB",Burges,TX,586,586,21,533,9,53,11,2021,returns
154,Caden,Cramer,Caden Cramer,/ca/petaluma/casa-grande-gauchos/athletes/caden-cramer/football/stats/?careerid=7stg2h4ortb77,7stg2h4ortb77,"WR, DB",Casa Grande,CA,585,585,22,529,3,56,11,2021,returns
155,Deshawn,Merritt,Deshawn Merritt,/ga/atlanta/north-atlanta-warriors/athletes/deshawn-merritt/football/stats/?careerid=bkfdl5k1mnl77,bkfdl5k1mnl77,WR,North Atlanta,GA,585,585,27,585,0,0,10,2021,returns
156,D.J.,Johnson,D.J. Johnson,/tx/katy/paetow-panthers/athletes/dj-johnson/football/stats/?careerid=hrq1tmrbmfn77,hrq1tmrbmfn77,WR,Paetow,TX,583,583,16,583,0,0,15,2021,returns
157,Latrell,Carter,Latrell Carter,/nc/fayetteville/pine-forest-trojans/athletes/latrell-carter/football/stats/?careerid=7r5ao8ubhs122,7r5ao8ubhs122,"WR, RB",Pine Forest,NC,583,583,10,415,7,168,11,2021,returns
158,Ernie,Garcia,Ernie Garcia,/tx/el-paso/horizon-scorpions/athletes/ernie-garcia/football/stats/?careerid=eqft6imd5f466,eqft6imd5f466,"RB, SB",Horizon,TX,582,582,11,533,4,60,12,2021,returns
159,Cory,Keller,Cory Keller,/ga/tiger/rabun-county-wildcats/athletes/cory-keller/football/stats/?careerid=vbun0b0i1stcc,vbun0b0i1stcc,"DB, WR",Rabun County,GA,582,582,9,282,21,300,13,2021,returns
160,Nolan,Benjamin,Nolan Benjamin,/ne/hershey/hershey-panthers/athletes/nolan-benjamin/football/stats/?careerid=0lc5lqnk5lci2,0lc5lqnk5lci2,,Hershey,NE,581,581,31,526,6,55,9,2021,returns
161,Tate,Rader,Tate Rader,/ok/kiefer/kiefer-trojans/athletes/tate-rader/football/stats/?careerid=pg16f0d66nr11,pg16f0d66nr11,,Kiefer,OK,581,581,17,484,4,97,9,2021,returns
162,Richard,Diaz,Richard Diaz,/ca/lindsay/lindsay-cardinals/athletes/richard-diaz/football/stats/?careerid=v2g948man9a00,v2g948man9a00,"WR, LB",Lindsay,CA,580,580,23,497,3,83,11,2021,returns
163,B.j.,Washington,B.j. Washington,/ms/madison/madison-central-jaguars/athletes/bj-washington/football/stats/?careerid=o7lcsl7d8f1dd,o7lcsl7d8f1dd,"DB, WR",Madison Central,MS,580,580,7,252,20,328,14,2021,returns
164,Christian,Bodnar,Christian Bodnar,/fl/valrico/bloomingdale-bulls/athletes/christian-bodnar/football/stats/?careerid=b7d3sh8thsl11,b7d3sh8thsl11,"CB, WR",Bloomingdale,FL,580,580,14,341,10,239,10,2021,returns
165,Da'nijhalon,Gipson,Da'nijhalon Gipson,/tx/center/center-roughriders/athletes/danijhalon-gipson/football/stats/?careerid=mci0rkmtm6eaa,mci0rkmtm6eaa,"WR, DB",Center,TX,578,578,20,578,0,0,9,2021,returns
166,Dejuan,Lewis,Dejuan Lewis,/tx/pearland/shadow-creek-sharks/athletes/dejuan-lewis/football/stats/?careerid=rq6ah8su09sqa,rq6ah8su09sqa,DB,Shadow Creek,TX,578,578,19,526,9,52,12,2021,returns
167,Cole,Martin,Cole Martin,/az/chandler/basha-bears/athletes/cole-martin/football/stats/?careerid=no1jvtv91i555,no1jvtv91i555,"DB, ATH",Basha,AZ,578,578,5,275,17,303,11,2021,returns
168,Javen,Jacobs,Javen Jacobs,/az/scottsdale/saguaro-sabercats/athletes/javen-jacobs/football/stats/?careerid=1q252o0ci05ee,1q252o0ci05ee,"WR, SS",Saguaro,AZ,577,577,12,386,8,191,13,2021,returns
169,Ayden,Hudock,Ayden Hudock,/pa/murrysville/franklin-regional-panthers/athletes/ayden-hudock/football/stats/?careerid=hejnstrva7nue,hejnstrva7nue,"WR, RB",Franklin Regional,PA,577,577,11,473,3,104,9,2021,returns
170,Devante,Garcia,Devante Garcia,/in/plymouth/plymouth-pilgrims-rockies/athletes/devante-garcia/football/stats/?careerid=ncvvk69i6r8p9,ncvvk69i6r8p9,,Plymouth,IN,576,576,28,741,5,70,10,2021,returns
171,Colton,Dale,Colton Dale,/tx/lorena/lorena-leopards/athletes/colton-dale/football/stats/?careerid=773v60ehksp22,773v60ehksp22,,Lorena,TX,575,575,17,441,5,134,15,2021,returns
172,Tyrese,Thomas,Tyrese Thomas,/fl/pensacola/pine-forest-eagles/athletes/tyrese-thomas/football/stats/?careerid=bnokf01jt9ug0,bnokf01jt9ug0,"WR, QB",Pine Forest,FL,574,574,11,302,20,272,14,2021,returns
173,Isaiah,Lattimore,Isaiah Lattimore,/al/huntsville/westminster-christian-academy-wildcats/athletes/isaiah-lattimore/football/stats/?careerid=v6quvbkdol666,v6quvbkdol666,"WR, SS",Westminster Christian Academy,AL,574,574,24,537,5,37,10,2021,returns
174,Jaxyn,Ward,Jaxyn Ward,/ok/oklahoma-city/mount-st-mary-rockets/athletes/jaxyn-ward/football/stats/?careerid=gbfckmlnve9g0,gbfckmlnve9g0,"WR, FS",Mount St. Mary,OK,573,573,8,288,14,285,9,2021,returns
175,Elijah,Walker,Elijah Walker,/ca/santa-clara/wilcox-chargers/athletes/elijah-walker/football/stats/?careerid=ha5ipvkqqbeh1,ha5ipvkqqbeh1,"RB, CB",Wilcox,CA,572,572,17,572,0,0,13,2021,returns
176,Xavier,Townsend,Xavier Townsend,/fl/tampa/berkeley-prep-buccaneers/athletes/xavier-townsend/football/stats/?careerid=qbns3onfgnvo8,qbns3onfgnvo8,"SB, RB",Berkeley Prep,FL,572,572,13,325,17,247,13,2021,returns
177,Marc,Stampley,Marc Stampley,/ga/fayetteville/starrs-mill-panthers/athletes/marc-stampley/football/stats/?careerid=l7d4k9qossfh1,l7d4k9qossfh1,"FS, WR",Starr's Mill,GA,571,571,16,462,5,109,9,2021,returns
178,Myles,Smith,Myles Smith,/ga/snellville/shiloh-generals/athletes/myles-smith/football/stats/?careerid=n3edodlaumuue,n3edodlaumuue,"WR, FS",Shiloh,GA,571,571,14,209,22,362,12,2021,returns
179,Cooper,Rother,Cooper Rother,/pa/altoona/bishop-guilfoyle-marauders/athletes/cooper-rother/football/stats/?careerid=vn4a163r79tj3,vn4a163r79tj3,"RB, DB",Bishop Guilfoyle,PA,571,571,14,257,24,314,15,2021,returns
180,Isaac,Moreno,Isaac Moreno,/az/peoria/peoria-panthers/athletes/isaac-moreno/football/stats/?careerid=j9l078em540vf,j9l078em540vf,WR,Peoria,AZ,571,571,14,287,8,284,10,2021,returns
181,Landon,Alexander,Landon Alexander,/pa/monaca/central-valley-warriors/athletes/landon-alexander/football/stats/?careerid=iaj6cpjnj4411,iaj6cpjnj4411,"RB, DB",Central Valley,PA,569,569,3,87,18,482,15,2021,returns
182,Devery,Cagle,Devery Cagle,/sc/taylors/eastside-eagles/athletes/devery-cagle/football/stats/?careerid=t57ao2shlujsc,t57ao2shlujsc,"WR, K",Eastside,SC,566,566,17,480,4,86,9,2021,returns
183,Damian,Henderson,Damian Henderson,/ca/long-beach/jordan-panthers/athletes/damian-henderson/football/stats/?careerid=76svfefk48oh1,76svfefk48oh1,WR,Jordan,CA,566,566,14,491,2,75,14,2021,returns
184,Jude,Sundquist,Jude Sundquist,/mn/chisholm/chisholm-bluestreaks/athletes/jude-sundquist/football/stats/?careerid=raiop14u0nacc,raiop14u0nacc,"WR, S",Chisholm,MN,566,566,14,401,10,165,8,2021,returns
185,Mikey,Castro,Mikey Castro,/az/chandler/seton-catholic-sentinels/athletes/mikey-castro/football/stats/?careerid=ifvhvj3sedv55,ifvhvj3sedv55,"RB, FS",Seton Catholic,AZ,564,564,17,564,0,0,10,2021,returns
186,Devontee,Kufiadan,Devontee Kufiadan,/ut/magna/cyprus-pirates/athletes/devontee-kufiadan/football/stats/?careerid=4bb50477508ff,4bb50477508ff,"WR, CB",Cyprus,UT,563,563,26,475,12,88,11,2021,returns
187,Daveon,Bew,Daveon Bew,/in/noblesville/noblesville-lions-lions/athletes/daveon-bew/football/stats/?careerid=fjg34hsosi1qa,fjg34hsosi1qa,CB,Noblesville Lions,IN,563,563,8,281,13,282,12,2021,returns
188,Kavon,Johnson,Kavon Johnson,/ga/albany/westover-patriots/athletes/kavon-johnson/football/stats/?careerid=pk1d2t2kp47i2,pk1d2t2kp47i2,"WR, DB",Westover,GA,563,563,24,506,7,57,9,2021,returns
189,Jason,Wagner jr,Jason Wagner jr,/ca/reseda/reseda-regents/athletes/jason-wagner-jr/football/stats/?careerid=8hpj8gjas03td,8hpj8gjas03td,"CB, WR",Reseda,CA,563,563,10,307,11,256,10,2021,returns
190,Christian,"""price"" morgan","Christian ""price"" morgan",/tx/pflugerville/weiss-wolves/athletes/christian-price-morgan/football/stats/?careerid=sdg6n01bsu1ff,sdg6n01bsu1ff,"WR, CB",Weiss,TX,562,562,11,287,23,275,12,2021,returns
191,Roland,Legaspi,Roland Legaspi,/ca/san-jose/piedmont-hills-pirates/athletes/roland-legaspi/football/stats/?careerid=nl9gs39njmk99,nl9gs39njmk99,"WR, CB",Piedmont Hills,CA,560,560,17,409,8,151,10,2021,returns
192,Donielle,Hayes,Donielle Hayes,/fl/pensacola/pine-forest-eagles/athletes/donielle-hayes/football/stats/?careerid=i388ht5e315o8,i388ht5e315o8,WR,Pine Forest,FL,560,560,12,468,2,92,13,2021,returns
193,Matthew,Segovia,Matthew Segovia,/co/colorado-springs/the-classical-academy-titans/athletes/matthew-segovia/football/stats/?careerid=rfs9ba9j689n7,rfs9ba9j689n7,"CB, WR",The Classical Academy,CO,559,559,7,343,13,216,10,2021,returns
194,Jack,Amodeo,Jack Amodeo,/ca/san-diego/maranatha-christian-eagles/athletes/jack-amodeo/football/stats/?careerid=v9u1i937is9ue,v9u1i937is9ue,"WR, DB",Maranatha Christian,CA,559,559,17,433,7,126,11,2021,returns
195,Jemarion,Whatley,Jemarion Whatley,/ga/hiram/hiram-hornets/athletes/jemarion-whatley/football/stats/?careerid=9meu25t6b30m6,9meu25t6b30m6,DB,Hiram,GA,558,558,21,558,0,0,10,2021,returns
196,Joseph,Baker,Joseph Baker,/nc/lexington/west-davidson-dragons/athletes/joseph-baker/football/stats/?careerid=4kt1o0u6p5233,4kt1o0u6p5233,"RB, FS",West Davidson,NC,558,558,21,521,3,37,9,2021,returns
197,Hector,Navarro,Hector Navarro,/ca/oxnard/channel-islands-raiders/athletes/hector-navarro/football/stats/?careerid=htthe9nd3qng0,htthe9nd3qng0,"CB, WR",Channel Islands,CA,556,556,15,316,16,255,10,2021,returns
198,Anson,Rodgers,Anson Rodgers,/tx/breckenridge/breckenridge-buckaroos/athletes/anson-rodgers/football/stats/?careerid=8fite4tfegv55,8fite4tfegv55,"RB, DB",Breckenridge,TX,555,555,13,422,6,133,11,2021,returns
199,Kevin,Howell,Kevin Howell,/il/new-berlin/new-berlin-franklin-waverly-pretzels/athletes/kevin-howell/football/stats/?careerid=5jf2d6jrncbff,5jf2d6jrncbff,"WR, LB",New Berlin/Franklin/Waverly,IL,554,554,22,519,2,35,9,2021,returns
200,Jeremiah,Williams,Jeremiah Williams,/tx/dallas/bishop-lynch-friars/athletes/jeremiah-williams/football/stats/?careerid=1kkls966861m6,1kkls966861m6,"CB, WR",Bishop Lynch,TX,554,554,17,479,3,75,13,2021,returns
201,Jamarr,Ebron,Jamarr Ebron,/dc/washington/archbishop-carroll-lions/athletes/jamarr-ebron/football/stats/?careerid=tm2qfsiqgjhrb,tm2qfsiqgjhrb,"WR, FS",Archbishop Carroll,DC,553,553,10,403,9,150,11,2021,returns
202,Carson,Persing,Carson Persing,/pa/danville/danville-ironmen/athletes/carson-persing/football/stats/?careerid=ode5lc52ib599,ode5lc52ib599,"WR, DB",Danville,PA,552,552,12,332,11,220,13,2021,returns
203,Nathan,Blodnick,Nathan Blodnick,/mt/anaconda/anaconda-copperheads/athletes/nathan-blodnick/football/stats/?careerid=ugcgugbvv7gvf,ugcgugbvv7gvf,"WR, DB",Anaconda,MT,552,552,30,518,4,34,9,2021,returns
204,Julius,Mourning,Julius Mourning,/tx/katy/tompkins-falcons/athletes/julius-mourning/football/stats/?careerid=pdhrevkia8a88,pdhrevkia8a88,T,Tompkins,TX,551,551,8,278,23,273,12,2021,returns
205,Anthony,Digrazia,Anthony Digrazia,/co/lakewood/green-mountain-rams/athletes/anthony-digrazia/football/stats/?careerid=kqj1007i08mrb,kqj1007i08mrb,"CB, RB",Green Mountain,CO,551,551,19,536,1,15,11,2021,returns
206,Tugg,Hollandsworth,Tugg Hollandsworth,/fl/fort-lauderdale/cardinal-gibbons-chiefs/athletes/tugg-hollandsworth/football/stats/?careerid=bhtjkj9sb3n55,bhtjkj9sb3n55,WR,Calvary Christian Academy,FL,551,551,21,513,8,38,9,2021,returns
207,Deandre,Neely jr,Deandre Neely jr,/il/grayslake/grayslake-north-knights/athletes/deandre-neely-jr/football/stats/?careerid=uerj1r4vmn8j3,uerj1r4vmn8j3,CB,Grayslake North,IL,550,550,17,500,6,110,9,2021,returns
208,Andrew,Coyotzi,Andrew Coyotzi,/ca/costa-mesa/estancia-eagles/athletes/andrew-coyotzi/football/stats/?careerid=gtiesnqcjutqa,gtiesnqcjutqa,"RB, OLB",Estancia,CA,549,549,19,423,12,126,11,2021,returns
209,Jaleel,Patrick,Jaleel Patrick,/nj/carneys-point/penns-grove-red-devils/athletes/jaleel-patrick/football/stats/?careerid=6nqe7ejnsdfj3,6nqe7ejnsdfj3,"ATH, DB",Penns Grove,NJ,547,547,14,547,0,0,11,2021,returns
210,Cash,Watkins,Cash Watkins,/nc/asheville/asheville-school-independent-blues/athletes/cash-watkins/football/stats/?careerid=r975081ajbsh1,r975081ajbsh1,"WR, DB",Asheville School (Independent),NC,546,546,9,368,5,178,9,2021,returns
211,Ethan,Hoffman,Ethan Hoffman,/sd/flandreau/flandreau-fliers/athletes/ethan-hoffman/football/stats/?careerid=2lfnnq1v7l2td,2lfnnq1v7l2td,"RB, SS",Flandreau,SD,546,546,24,506,3,40,8,2021,returns
212,Blayne,Daniels,Blayne Daniels,/in/union-city/union-city-indians/athletes/blayne-daniels/football/stats/?careerid=834i2sj6r8vm6,834i2sj6r8vm6,"RB, LB",Union City,IN,546,546,12,415,5,131,11,2021,returns
213,Chase,Ingram,Chase Ingram,/ut/nephi/juab-wasps/athletes/chase-ingram/football/stats/?careerid=0jhs9svcunsrb,0jhs9svcunsrb,RB,Juab,UT,545,545,22,534,1,11,12,2021,returns
214,Markellus,Bass,Markellus Bass,/tn/nashville/mcgavock-raiders/athletes/markellus-bass/football/stats/?careerid=4gfo8678avvj3,4gfo8678avvj3,"RB, FS",McGavock,TN,544,544,11,300,9,244,8,2021,returns
215,Broznan Zion,Williams,Broznan Zion Williams,/nj/moorestown/moorestown-quakers/athletes/broznan-zion-williams/football/stats/?careerid=a63juvsk25r88,a63juvsk25r88,"RB, CB",Moorestown,NJ,543,543,23,419,7,124,9,2021,returns
216,Bryce,Brown-johnson,Bryce Brown-johnson,/ca/orange/orange-lutheran-lancers/athletes/bryce-brown-johnson/football/stats/?careerid=jbvfkhrnov6ff,jbvfkhrnov6ff,"SS, WR",Orange Lutheran,CA,542,542,26,542,0,0,13,2021,returns
217,Cordell,Andrews,Cordell Andrews,/ga/stone-mountain/stephenson-jaguars/athletes/cordell-andrews/football/stats/?careerid=7vfpf8v2sl0ee,7vfpf8v2sl0ee,"ATH, DB",Stephenson,GA,541,541,15,382,13,159,9,2021,returns
218,Draven,Wright,Draven Wright,/mo/gallatin/gallatin-bulldogs/athletes/draven-wright/football/stats/?careerid=b3j3jtvn5obvf,b3j3jtvn5obvf,"WR, DB",Gallatin,MO,541,541,8,226,20,315,11,2021,returns
219,Rand,Butler,Rand Butler,/co/colorado-springs/rampart-rams/athletes/rand-butler/football/stats/?careerid=ogsvqt7e6u900,ogsvqt7e6u900,"WR, CB",Rampart,CO,540,540,16,431,4,109,10,2021,returns
220,Ashton,Galvan,Ashton Galvan,/tx/andrews/andrews-mustangs/athletes/ashton-galvan/football/stats/?careerid=ldqufsjmvstm6,ldqufsjmvstm6,"QB, MLB",Andrews,TX,538,538,17,267,9,271,11,2021,returns
221,Ray'zhon,Jackson,Ray'zhon Jackson,/nc/knightdale/knightdale-knights/athletes/rayzhon-jackson/football/stats/?careerid=3rh5c8v3brjsc,3rh5c8v3brjsc,RB,Knightdale,NC,537,537,16,537,0,0,10,2021,returns
222,Payton,Cunningham,Payton Cunningham,/pa/lampeter/lampeter-strasburg-pioneers/athletes/payton-cunningham/football/stats/?careerid=69bjfq82k5h66,69bjfq82k5h66,"RB, CB",Lampeter-Strasburg,PA,537,537,18,567,0,0,11,2021,returns
223,Jay,Jones,Jay Jones,/ms/independence/independence-wildcats/athletes/jay-jones/football/stats/?careerid=1gga3ep7ql455,1gga3ep7ql455,CB,Independence,MS,537,537,15,405,8,132,11,2021,returns
224,Cole,Linyard,Cole Linyard,/az/scottsdale/horizon-huskies/athletes/cole-linyard/football/stats/?careerid=flalkirltg2td,flalkirltg2td,"WR, CB",Horizon,AZ,536,536,19,452,33,84,14,2021,returns
225,Kevin,Mcelroy,Kevin Mcelroy,/al/demopolis/demopolis-tigers/athletes/kevin-mcelroy/football/stats/?careerid=ue91v369sge44,ue91v369sge44,"QB, FS",Demopolis,AL,536,536,21,434,16,102,11,2021,returns
226,Jaden,Peart,Jaden Peart,/nj/edison/edison-eagles/athletes/jaden-peart/football/stats/?careerid=faaa1lj3m6ki2,faaa1lj3m6ki2,"WR, FS",Edison,NJ,536,536,15,405,11,131,11,2021,returns
227,Sherman,Bellow,Sherman Bellow,/la/elton/elton-indians/athletes/sherman-bellow/football/stats/?careerid=6t8pnkl56sn11,6t8pnkl56sn11,RB,Elton,LA,536,536,21,536,1,0,8,2021,returns
228,Deandre,Young,Deandre Young,/il/machesney-park/harlem-huskies/athletes/deandre-young/football/stats/?careerid=it07ap71b06o8,it07ap71b06o8,CB,Harlem,IL,535,535,7,231,24,304,11,2021,returns
229,Jordan,Bean,Jordan Bean,/fl/jacksonville/sandalwood-saints/athletes/jordan-bean/football/stats/?careerid=6d5tjeqlcjc88,6d5tjeqlcjc88,ATH,Sandalwood,FL,534,534,9,340,10,194,10,2021,returns
230,Steven,Chupp,Steven Chupp,/nc/columbus/polk-county-wolverines/athletes/steven-chupp/football/stats/?careerid=6845i5fjvr255,6845i5fjvr255,"WR, FS",Polk County,NC,533,533,16,384,11,149,11,2021,returns
