return_yards_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_return_yards,kickoff_returns,kickoff_return_yards,punt_returns,punt_return_yards,games_played,year,category
116,Manuel,Mendez,Manuel Mendez,/ks/hugoton/hugoton-eagles/athletes/manuel-mendez/football/stats/?careerid=j7g4042odgjg0,j7g4042odgjg0,"CB, SB",Hugoton,KS,682,682,13,421,13,261,10,2015,returns
117,Bryce,Pauler,Bryce Pauler,/tx/buffalo/buffalo-bison/athletes/bryce-pauler/football/stats/?careerid=4tpksnropn3td,4tpksnropn3td,"CB, WR",Buffalo,TX,680,680,18,559,8,121,11,2015,returns
118,Josh,Tomjack,Josh Tomjack,/co/colorado-springs/discovery-canyon-thunder/athletes/josh-tomjack/football/stats/?careerid=qj5hjt9agjhk4,qj5hjt9agjhk4,"RB, OLB",Discovery Canyon,CO,680,680,13,485,11,195,11,2015,returns
119,Ethan,Salcedo,Ethan Salcedo,/az/surprise/paradise-honors-panthers/athletes/ethan-salcedo/football/stats/?careerid=i0grg6vjqbcee,i0grg6vjqbcee,"RB, FS",Paradise Honors,AZ,678,678,10,303,8,375,11,2015,returns
120,Kellen,Muller,Kellen Muller,/co/westminster/standley-lake-gators/athletes/kellen-muller/football/stats/?careerid=38i8ibh2jg066,38i8ibh2jg066,"RB, DB",Standley Lake,CO,677,677,14,382,19,295,10,2015,returns
121,Angel,Reyes,Angel Reyes,/ca/la-puente/bassett-olympians/athletes/angel-reyes/football/stats/?careerid=t4i0q1tiup4td,t4i0q1tiup4td,RB,Bassett,CA,677,677,22,672,1,5,11,2015,returns
122,Michael,Nelson,Michael Nelson,/wa/lakewood/clover-park-timberwolves/athletes/michael-nelson/football/stats/?careerid=sc63e9v462nn7,sc63e9v462nn7,"WR, CB",Clover Park,WA,677,677,26,607,2,70,9,2015,returns
123,Derek,Frederick,Derek Frederick,/pa/wyalusing/wyalusing-valley-rams/athletes/derek-frederick/football/stats/?careerid=idra19hmd68m6,idra19hmd68m6,"QB, WR",Wyalusing Valley,PA,676,676,16,294,12,382,10,2015,returns
124,Dominic,Harper,Dominic Harper,/ca/san-leandro/san-leandro-pirates/athletes/dominic-harper/football/stats/?careerid=7sgpe7c3nvap9,7sgpe7c3nvap9,"WR, SB",San Leandro,CA,675,675,15,584,8,91,10,2015,returns
125,Jacob,Moss,Jacob Moss,/ca/canyon-country/santa-clarita-christian-cardinals/athletes/jacob-moss/football/stats/?careerid=03fr56ika0bvf,03fr56ika0bvf,"WR, DB",Santa Clarita Christian,CA,675,675,14,591,2,84,11,2015,returns
126,Andre,Sarfoh,Andre Sarfoh,/mi/farmington/farmington-falcons/athletes/andre-sarfoh/football/stats/?careerid=7486igmama044,7486igmama044,"SS, WR",Farmington,MI,675,675,18,504,7,171,9,2015,returns
127,Brandon,Baer,Brandon Baer,/pa/waynesboro/waynesboro-indians/athletes/brandon-baer/football/stats/?careerid=cmn4m27erbop9,cmn4m27erbop9,"CB, FS",Waynesboro,PA,673,673,14,458,10,215,10,2015,returns
128,Tysen,Delkener,Tysen Delkener,/ca/atascadero/atascadero-greyhounds/athletes/tysen-delkener/football/stats/?careerid=64cgqeoln6g55,64cgqeoln6g55,WR,Atascadero,CA,673,673,18,478,7,195,11,2015,returns
129,Vicente,Cardenas,Vicente Cardenas,/ca/hamilton-city/hamilton-braves/athletes/vicente-cardenas/football/stats/?careerid=c61tkub151h00,c61tkub151h00,"DB, WR",Hamilton,CA,672,672,30,672,0,0,10,2015,returns
130,Deverence,Jones,Deverence Jones,/mo/east-prairie/east-prairie-eagles/athletes/deverence-jones/football/stats/?careerid=agqfgrfq26eue,agqfgrfq26eue,"SB, CB",East Prairie,MO,672,672,15,518,6,154,11,2015,returns
131,Ashton,Wilson,Ashton Wilson,/in/pendleton/pendleton-heights-arabians/athletes/ashton-wilson/football/stats/?careerid=fnctnj7ovle55,fnctnj7ovle55,"RB, OLB",Pendleton Heights,IN,672,672,30,657,2,15,11,2015,returns
132,Jalen,Pittman,Jalen Pittman,/nc/wake-forest/heritage-huskies/athletes/jalen-pittman/football/stats/?careerid=3tmunb6cr2ih1,3tmunb6cr2ih1,"WR, CB",Heritage,NC,672,672,20,590,7,82,11,2015,returns
133,Laurence,King,Laurence King,/dc/washington/archbishop-carroll-lions/athletes/laurence-king/football/stats/?careerid=lc3oei21ugidd,lc3oei21ugidd,"WR, CB",Archbishop Carroll,DC,672,672,8,430,5,242,10,2015,returns
134,Rj,Hubert,Rj Hubert,/nv/overton/moapa-valley-pirates/athletes/rj-hubert/football/stats/?careerid=fr3no7ffghldd,fr3no7ffghldd,"WR, CB",Moapa Valley,NV,671,671,15,538,11,133,13,2015,returns
135,Colt,Covington,Colt Covington,/ar/des-arc/des-arc-eagles/athletes/colt-covington/football/stats/?careerid=58vlvqq5nte77,58vlvqq5nte77,"RB, FS",Des Arc,AR,669,669,17,550,5,119,13,2015,returns
136,Robert,Tovar,Robert Tovar,/tx/mission/mission-veterans-memorial-patriots/athletes/robert-tovar/football/stats/?careerid=jjl64da3nko00,jjl64da3nko00,"WR, CB",Mission Veterans Memorial,TX,668,668,19,503,6,165,12,2015,returns
137,John,Milam,John Milam,/ms/ridgeland/ridgeland-titans/athletes/john-milam/football/stats/?careerid=ddalm7urc71m6,ddalm7urc71m6,"WR, DB",Ridgeland,MS,666,666,27,626,9,40,13,2015,returns
138,Manny,Romero,Manny Romero,/nj/phillipsburg/phillipsburg-stateliners/athletes/manny-romero/football/stats/?careerid=0b5is7ac1hcff,0b5is7ac1hcff,"RB, DB",Phillipsburg,NJ,666,666,15,532,15,134,12,2015,returns
139,Bodrey,Allred,Bodrey Allred,/ut/cedar-city/cedar-reds/athletes/bodrey-allred/football/stats/?careerid=3pjs8679ptqm6,3pjs8679ptqm6,"RB, SS",Cedar,UT,662,662,42,662,0,0,11,2015,returns
140,Vusa,Moyo,Vusa Moyo,/ga/dawsonville/dawson-christian-academy-eagles/athletes/vusa-moyo/football/stats/?careerid=03uof3kfn3iue,03uof3kfn3iue,"WR, CB",Dawson Christian Academy,GA,661,661,18,604,8,57,10,2015,returns
141,Tj,Caswell,Tj Caswell,/nj/manville/manville-mustangs/athletes/tj-caswell/football/stats/?careerid=pk26jtrb6tf55,pk26jtrb6tf55,"RB, DB",Manville,NJ,660,660,29,660,0,0,10,2015,returns
142,T,Foster,T Foster,/tn/arlington/arlington-tigers/athletes/t-foster/football/stats/?careerid=70g7e2s299rrb,70g7e2s299rrb,"RB, SB",Arlington,TN,659,659,20,659,0,0,11,2015,returns
143,Max,Borghi,Max Borghi,/co/arvada/pomona-panthers/athletes/max-borghi/football/stats/?careerid=g4tsemmqoh7i2,g4tsemmqoh7i2,"RB, CB",Pomona,CO,658,658,7,226,18,432,14,2015,returns
144,Dahndre,Washington,Dahndre Washington,/la/coushatta/red-river-bulldogs/athletes/dahndre-washington/football/stats/?careerid=6imdl4nle2grb,6imdl4nle2grb,"WR, FS",Red River,LA,658,658,19,568,16,90,12,2015,returns
145,Aaron,Singer,Aaron Singer,/az/glendale/mountain-ridge-mountain-lions/athletes/aaron-singer/football/stats/?careerid=8hu4re36osh99,8hu4re36osh99,"WR, DB",Mountain Ridge,AZ,657,657,26,527,9,130,10,2015,returns
146,David,Anderson,David Anderson,/ca/moreno-valley/moreno-valley-vikings/athletes/david-anderson/football/stats/?careerid=ttqjlbru8s8g0,ttqjlbru8s8g0,"FS, WR",Moreno Valley,CA,656,656,1,95,16,561,12,2015,returns
147,Aj,Munsch,Aj Munsch,/az/mesa/mountain-view-toros/athletes/aj-munsch/football/stats/?careerid=ve1a3d9vot8td,ve1a3d9vot8td,"QB, DB",Mountain View,AZ,656,656,18,651,1,5,11,2015,returns
148,Andrew,Pondiscio,Andrew Pondiscio,/nj/sparta/sparta-spartans/athletes/andrew-pondiscio/football/stats/?careerid=r6nncl84q9to8,r6nncl84q9to8,"WR, FS",Sparta,NJ,653,653,21,443,13,210,11,2015,returns
149,Kalani,Ibarra,Kalani Ibarra,/tx/corpus-christi/calallen-wildcats/athletes/kalani-ibarra/football/stats/?careerid=nsh7e4r0tlig0,nsh7e4r0tlig0,"WR, S",Calallen,TX,653,653,8,177,29,476,14,2015,returns
150,Martevious,Washington,Martevious Washington,/ms/collins/collins-tigers/athletes/martevious-washington/football/stats/?careerid=o9b2vtr3d8bi2,o9b2vtr3d8bi2,"WR, DB",Collins,MS,653,653,16,653,0,0,15,2015,returns
151,Devin,Jenkins,Devin Jenkins,/ca/mission-viejo/capistrano-valley-cougars/athletes/devin-jenkins/football/stats/?careerid=b1v20igopoqee,b1v20igopoqee,"DB, WR",Capistrano Valley,CA,652,652,22,652,0,0,10,2015,returns
152,Keyshawn,Farmer,Keyshawn Farmer,/wy/cheyenne/south-bison/athletes/keyshawn-farmer/football/stats/?careerid=ttkfqkpgofhm6,ttkfqkpgofhm6,"WR, DB",South,WY,652,652,32,612,10,40,9,2015,returns
153,Trent,Coe,Trent Coe,/oh/johnstown/johnstown-monroe-johnnies/athletes/trent-coe/football/stats/?careerid=7c12492k0d355,7c12492k0d355,"QB, CB",Johnstown-Monroe,OH,652,652,8,420,15,232,13,2015,returns
154,Aaron,Davis,Aaron Davis,/tx/carrollton/creekview-mustangs/athletes/aaron-davis/football/stats/?careerid=40umvnddv5f11,40umvnddv5f11,"DB, WR",Creekview,TX,651,651,23,636,2,15,11,2015,returns
155,Jared,Rice,Jared Rice,/ca/modesto/central-catholic-raiders/athletes/jared-rice/football/stats/?careerid=19el6g5uvpmp9,19el6g5uvpmp9,"RB, DB",Central Catholic,CA,651,651,8,326,21,325,16,2015,returns
156,Shaheed,Madyun,Shaheed Madyun,/ca/san-diego/madison-warhawks/athletes/shaheed-madyun/football/stats/?careerid=0kgl1ors7lsm6,0kgl1ors7lsm6,WR,Madison,CA,650,650,10,318,13,332,10,2015,returns
157,Rico,Bussey,Rico Bussey,/ok/lawton/eisenhower-eagles/athletes/rico-bussey/football/stats/?careerid=pl8c0srjbutqa,pl8c0srjbutqa,"WR, DB",Eisenhower,OK,648,648,27,529,6,119,10,2015,returns
158,Milton,Mosley,Milton Mosley,/nc/fayetteville/cape-fear-colts/athletes/milton-mosley/football/stats/?careerid=c28752b1sip88,c28752b1sip88,"OL, DL",Cape Fear,NC,648,648,24,648,0,0,12,2015,returns
159,Garrett,Woodlock,Garrett Woodlock,/az/tucson/canyon-del-oro-dorados/athletes/garrett-woodlock/football/stats/?careerid=sfi2210pigo99,sfi2210pigo99,"RB, DB",Canyon del Oro,AZ,648,648,23,646,1,2,10,2015,returns
160,Cam,Theberge,Cam Theberge,/me/standish/bonny-eagle-scots/athletes/cam-theberge/football/stats/?careerid=8t47spkl5u7o8,8t47spkl5u7o8,"RB, CB",Bonny Eagle,ME,648,648,16,396,10,252,11,2015,returns
161,Jake,Esposito,Jake Esposito,/nj/old-bridge/old-bridge-knights/athletes/jake-esposito/football/stats/?careerid=fngaeq4brds99,fngaeq4brds99,"RB, CB",Old Bridge,NJ,644,644,14,372,17,272,12,2015,returns
162,Ryan,Sass,Ryan Sass,/fl/brandon/brandon-eagles/athletes/ryan-sass/football/stats/?careerid=3a5ub33c0qmvf,3a5ub33c0qmvf,"WR, CB",Brandon,FL,643,643,9,220,26,423,12,2015,returns
163,Darius,Pittman,Darius Pittman,/ms/bay-st-louis/st-stanislaus-rock-a-chaws/athletes/darius-pittman/football/stats/?careerid=ikrtko49nqkl5,ikrtko49nqkl5,WR,St. Stanislaus,MS,643,643,23,572,8,71,15,2015,returns
164,Rickey,Nichols,Rickey Nichols,/mo/blue-springs/blue-springs-south-jaguars/athletes/rickey-nichols/football/stats/?careerid=pc0dn008ttkdd,pc0dn008ttkdd,"WR, FS",Blue Springs South,MO,643,643,14,301,31,342,14,2015,returns
165,Kamron,Curry,Kamron Curry,/oh/glouster/trimble-tomcats/athletes/kamron-curry/football/stats/?careerid=htchrg0p8b633,htchrg0p8b633,"ATH, DB",Trimble,OH,642,642,15,379,16,263,12,2015,returns
166,Luis,Cordero,Luis Cordero,/in/hobart/river-forest-ingots/athletes/luis-cordero/football/stats/?careerid=qbph433r97j55,qbph433r97j55,"RB, DB",River Forest,IN,642,642,14,511,9,131,10,2015,returns
167,Ben,O'lena,Ben O'lena,/ca/grass-valley/bear-river-bruins/athletes/ben-olena/football/stats/?careerid=hi545scl0gd22,hi545scl0gd22,"WR, K",Bear River,CA,641,641,0,0,0,0,11,2015,returns
168,Devonte,Young,Devonte Young,/md/waldorf/north-point-eagles/athletes/devonte-young/football/stats/?careerid=hftqu7982bg55,hftqu7982bg55,"WR, RB",North Point,MD,639,639,12,297,13,342,10,2015,returns
169,Billy,Frauens,Billy Frauens,/pa/mckees-rocks/sto-rox-vikings/athletes/billy-frauens/football/stats/?careerid=1vmf7vb848d44,1vmf7vb848d44,"QB, FS",Sto-Rox,PA,638,638,20,527,3,111,9,2015,returns
170,Antonio,Frazier jr,Antonio Frazier jr,/ca/san-pedro/san-pedro-pirates/athletes/antonio-frazier-jr/football/stats/?careerid=ugbt1dnqi3lbb,ugbt1dnqi3lbb,"WR, CB",San Pedro,CA,638,638,16,350,17,288,12,2015,returns
171,Sam,Cusano,Sam Cusano,/ca/granite-bay/granite-bay-grizzlies/athletes/sam-cusano/football/stats/?careerid=e4kmf376bmtk4,e4kmf376bmtk4,SS,Granite Bay,CA,637,637,26,518,16,119,13,2015,returns
172,Jatarvious,Whitlow,Jatarvious Whitlow,/al/lafayette/lafayette-bulldogs/athletes/jatarvious-whitlow/football/stats/?careerid=01rfqn36v9l88,01rfqn36v9l88,ATH,LaFayette,AL,637,637,23,461,5,176,11,2015,returns
173,Gavin,Lynch,Gavin Lynch,/ok/roland/roland-rangers/athletes/gavin-lynch/football/stats/?careerid=27l6tmccqc100,27l6tmccqc100,"WR, SS",Roland,OK,637,637,14,396,12,241,13,2015,returns
174,Daniel,Terrill,Daniel Terrill,/ok/tulsa/tulsa-noah-homeschool-jaguars/athletes/daniel-terrill/football/stats/?careerid=dva12glqbrk33,dva12glqbrk33,"QB, HB",Tulsa NOAH HomeSchool,OK,636,636,10,285,14,351,11,2015,returns
175,Isaiah,Gilmore,Isaiah Gilmore,/tn/seymour/kings-academy-lions/athletes/isaiah-gilmore/football/stats/?careerid=r760chrvuoqg0,r760chrvuoqg0,"WR, CB",King's Academy,TN,635,635,18,574,2,61,10,2015,returns
176,Jarell,Sykes,Jarell Sykes,/ca/san-dimas/san-dimas-saints/athletes/jarell-sykes/football/stats/?careerid=7p04imog0bvn7,7p04imog0bvn7,,San Dimas,CA,633,633,13,588,3,45,14,2015,returns
177,Isaiah,Hodgins,Isaiah Hodgins,/ca/walnut-creek/berean-christian-eagles/athletes/isaiah-hodgins/football/stats/?careerid=dib5oeurij1k4,dib5oeurij1k4,"WR, FS",Berean Christian,CA,633,633,4,20,19,613,13,2015,returns
178,Skylar,Ballew,Skylar Ballew,/in/bicknell/north-knox-warriors/athletes/skylar-ballew/football/stats/?careerid=cl7039enh68j3,cl7039enh68j3,RB,North Knox,IN,633,633,23,627,2,6,10,2015,returns
179,Justin,Neff,Justin Neff,/pa/mill-hall/central-mountain-wildcats/athletes/justin-neff/football/stats/?careerid=9bobqnbdj8utd,9bobqnbdj8utd,"QB, FS",Central Mountain,PA,631,631,17,631,0,0,9,2015,returns
180,Pj,Jones,Pj Jones,/ca/bakersfield/south-spartans/athletes/pj-jones/football/stats/?careerid=4vi0a7nnshek4,4vi0a7nnshek4,"RB, S",South,CA,630,630,6,162,29,468,11,2015,returns
181,Jimmyrious,Parker,Jimmyrious Parker,/tn/nashville/pearl-cohn-firebirds/athletes/jimmyrious-parker/football/stats/?careerid=uf6ab9k77qhsc,uf6ab9k77qhsc,ATH,Pearl-Cohn,TN,630,630,13,332,15,298,15,2015,returns
182,Trevon,Richardson,Trevon Richardson,/oh/kent/roosevelt-rough-riders/athletes/trevon-richardson/football/stats/?careerid=o94pkhcdq5rh1,o94pkhcdq5rh1,"RB, SB",Roosevelt,OH,630,630,20,436,9,194,10,2015,returns
183,Sugar,Ray wyche jr,Sugar Ray wyche jr,/ky/louisville/eastern-eagles/athletes/sugar-ray-wyche-jr/football/stats/?careerid=vnmt28vc9s8n7,vnmt28vc9s8n7,"RB, DB",Eastern,KY,629,629,19,450,8,179,11,2015,returns
184,Ethan,Aguilar,Ethan Aguilar,/ca/kingsburg/kingsburg-vikings/athletes/ethan-aguilar/football/stats/?careerid=atdbga4b0ptqa,atdbga4b0ptqa,WR,Kingsburg,CA,629,629,25,580,5,49,10,2015,returns
185,Jonathon,Darrah,Jonathon Darrah,/il/mt-olive/mt-olive-wildcats/athletes/jonathon-darrah/football/stats/?careerid=5fk3139dd7rp9,5fk3139dd7rp9,,Mt. Olive,IL,628,628,21,518,10,118,10,2015,returns
186,Lloyd,Hightower,Lloyd Hightower,/ca/temecula/chaparral-pumas/athletes/lloyd-hightower/football/stats/?careerid=8nbij7u9fum66,8nbij7u9fum66,"SB, FS",Chaparral,CA,626,626,14,544,8,82,10,2015,returns
187,Mitchell,Lewis,Mitchell Lewis,/al/auburn/lee-scott-academy-warriors/athletes/mitchell-lewis/football/stats/?careerid=vdcsnceg2i422,vdcsnceg2i422,"RB, OLB",Lee-Scott Academy,AL,626,626,13,475,5,151,10,2015,returns
188,Brennon,Guidry,Brennon Guidry,/la/houma/terrebonne-tigers/athletes/brennon-guidry/football/stats/?careerid=pdrgst0d17mcc,pdrgst0d17mcc,RB,Terrebonne,LA,626,626,25,514,12,112,10,2015,returns
189,Michael,Pittman,Michael Pittman,/ca/westlake-village/oaks-christian-lions/athletes/michael-pittman/football/stats/?careerid=6fpjkkj8ou288,6fpjkkj8ou288,"WR, SS",Oaks Christian,CA,625,625,17,477,14,148,12,2015,returns
190,Hunter,Matye,Hunter Matye,/wi/shullsburg/shullsburg-miners/athletes/hunter-matye/football/stats/?careerid=6icm65i30sgbb,6icm65i30sgbb,"TE, LB",Shullsburg,WI,621,621,24,531,10,90,9,2015,returns
191,Drevontae,Tiller,Drevontae Tiller,/ks/kansas-city/harmon-hawks/athletes/drevontae-tiller/football/stats/?careerid=oo4d3hdvct2bb,oo4d3hdvct2bb,"RB, SB",Harmon,KS,621,621,22,594,3,27,9,2015,returns
192,Alex,Colosimo,Alex Colosimo,/pa/bradford/bradford-owls/athletes/alex-colosimo/football/stats/?careerid=nujfvtv70afbb,nujfvtv70afbb,"RB, OLB",Bradford,PA,620,620,26,585,4,35,9,2015,returns
193,Alfio,Basile,Alfio Basile,/ca/st-helena/st-helena-saints/athletes/alfio-basile/football/stats/?careerid=to6a0t3jd09ue,to6a0t3jd09ue,"WR, FS",St. Helena,CA,620,620,11,311,23,309,10,2015,returns
194,Ross,Mcdonough,Ross Mcdonough,/in/mooresville/mooresville-pioneers/athletes/ross-mcdonough/football/stats/?careerid=gcjnr2cpjcvvf,gcjnr2cpjcvvf,"CB, RB",Mooresville,IN,618,618,17,403,16,215,10,2015,returns
195,Austin,Lehman,Austin Lehman,/pa/millersburg/millersburg-indians/athletes/austin-lehman/football/stats/?careerid=5kn6qinvlbtsc,5kn6qinvlbtsc,"RB, FS",Millersburg,PA,616,616,22,429,21,187,11,2015,returns
196,Spencer,Allen jr,Spencer Allen jr,/nc/creedmoor/south-granville-vikings/athletes/spencer-allen-jr/football/stats/?careerid=p718p6vugpgn7,p718p6vugpgn7,"CB, WR",South Granville,NC,616,616,31,599,3,17,12,2015,returns
197,Latroy,Harper,Latroy Harper,/mo/hamilton/penney-hornets/athletes/latroy-harper/football/stats/?careerid=k1rdvleoqo199,k1rdvleoqo199,,Penney,MO,616,616,12,265,13,351,15,2015,returns
198,Tyler,Wilson,Tyler Wilson,/tx/arlington/martin-warriors/athletes/tyler-wilson/football/stats/?careerid=5e23m1b9n6np9,5e23m1b9n6np9,"WR, QB",Martin,TX,616,616,14,587,1,29,13,2015,returns
199,Jake,Wilson,Jake Wilson,/ct/vernon/rockville-rams/athletes/jake-wilson/football/stats/?careerid=62d7e2ekdg1i2,62d7e2ekdg1i2,"FS, SB",Rockville,CT,615,615,23,455,6,160,9,2015,returns
200,Ladalle,Talley,Ladalle Talley,/nc/monroe/piedmont-panthers/athletes/ladalle-talley/football/stats/?careerid=94gbptrsagem6,94gbptrsagem6,DB,Piedmont,NC,615,615,18,538,7,77,12,2015,returns
201,Michael,Sumpter,Michael Sumpter,/ca/novato/novato-hornets/athletes/michael-sumpter/football/stats/?careerid=bq7ee58pj7f33,bq7ee58pj7f33,"SB, FS",Novato,CA,615,615,23,485,5,130,10,2015,returns
202,Dillon,Russell,Dillon Russell,/ar/pocahontas/pocahontas-redskins/athletes/dillon-russell/football/stats/?careerid=av5u1ltaeuf99,av5u1ltaeuf99,"WR, CB",Pocahontas,AR,615,615,11,405,7,210,11,2015,returns
203,Dominic,Garzoli,Dominic Garzoli,/ca/orland/orland-trojans/athletes/dominic-garzoli/football/stats/?careerid=qvjpddfb47oh1,qvjpddfb47oh1,"FB, CB",Orland,CA,614,614,12,355,14,259,13,2015,returns
204,Chris,Kelly,Chris Kelly,/nc/plymouth/plymouth-vikings/athletes/chris-kelly/football/stats/?careerid=a9c5brafq5nn7,a9c5brafq5nn7,"RB, OLB",Plymouth,NC,613,613,12,200,9,293,16,2015,returns
205,Malik,Byrd,Malik Byrd,/ms/natchez/natchez-bulldogs/athletes/malik-byrd/football/stats/?careerid=sie80kkr14em6,sie80kkr14em6,WR,Natchez,MS,611,611,19,497,6,114,10,2015,returns
206,Easton,Hopkins,Easton Hopkins,/al/harpersville/coosa-valley-academy-rebels/athletes/easton-hopkins/football/stats/?careerid=jpo7fptmganh1,jpo7fptmganh1,"RB, FS",Coosa Valley Academy,AL,611,611,24,547,2,64,10,2015,returns
207,Jahlil,Barrett,Jahlil Barrett,/ky/owensboro/owensboro-red-devils/athletes/jahlil-barrett/football/stats/?careerid=ploj0b1o5d199,ploj0b1o5d199,"WR, CB",Owensboro,KY,610,610,8,280,22,330,9,2015,returns
208,Colten,Walls,Colten Walls,/ok/tishomingo/tishomingo-indians/athletes/colten-walls/football/stats/?careerid=6d5kue29qqvdd,6d5kue29qqvdd,"WR, S",Tishomingo,OK,609,609,26,567,7,42,9,2015,returns
209,Cooper,Rothe,Cooper Rothe,/co/longmont/longmont-trojans/athletes/cooper-rothe/football/stats/?careerid=dgf5hlrh55066,dgf5hlrh55066,"CB, K",Longmont,CO,608,608,9,184,29,424,13,2015,returns
210,Darrius,Ford,Darrius Ford,/ga/augusta/cross-creek-razorbacks/athletes/darrius-ford/football/stats/?careerid=jphusg9nv2766,jphusg9nv2766,"RB, SS",Cross Creek,GA,608,608,24,608,0,0,10,2015,returns
211,Alec,Lovegren,Alec Lovegren,/mt/sidney/sidney-eagles/athletes/alec-lovegren/football/stats/?careerid=jh73acjuu76o8,jh73acjuu76o8,"QB, OLB",Sidney,MT,607,607,12,243,22,364,11,2015,returns
212,DEHRON,HOLLOWAY,DEHRON HOLLOWAY,/nj/paulsboro/paulsboro-red-raiders/athletes/dehron-holloway/football/stats/?careerid=1p1g3ubtmpsaa,1p1g3ubtmpsaa,"RB, DB",Paulsboro,NJ,606,606,15,323,10,283,11,2015,returns
213,Aaron,Bean,Aaron Bean,/nm/albuquerque/atrisco-heritage-academy-jaguars/athletes/aaron-bean/football/stats/?careerid=sjn5h47060rdd,sjn5h47060rdd,"QB, FS",Atrisco Heritage Academy,NM,605,605,20,569,4,36,11,2015,returns
214,Curtis,Jackson,Curtis Jackson,/ca/irvine/irvine-vaqueros/athletes/curtis-jackson/football/stats/?careerid=d8hh55entrvrb,d8hh55entrvrb,"FS, SB",Irvine,CA,605,605,17,544,9,61,9,2015,returns
215,Andrew,Garcia,Andrew Garcia,/ca/exeter/exeter-monarchs/athletes/andrew-garcia/football/stats/?careerid=k4br3s8q7f244,k4br3s8q7f244,"RB, DB",Exeter,CA,605,605,19,356,12,249,12,2015,returns
216,Ryan,Muscarella,Ryan Muscarella,/ca/camarillo/camarillo-scorpions/athletes/ryan-muscarella/football/stats/?careerid=07rb72m810naa,07rb72m810naa,"WR, DB",Camarillo,CA,604,604,18,507,19,97,16,2015,returns
217,Reece,Fontana,Reece Fontana,/ca/moreno-valley/vista-del-lago-ravens/athletes/reece-fontana/football/stats/?careerid=nplfsabuh4jee,nplfsabuh4jee,"SS, SB",Vista del Lago,CA,602,602,13,416,6,186,11,2015,returns
218,Justice,Bice,Justice Bice,/fl/bonifay/holmes-county-blue-devils/athletes/justice-bice/football/stats/?careerid=54lkp1kv22tue,54lkp1kv22tue,"RB, FS",Holmes County,FL,602,602,16,448,8,154,10,2015,returns
219,Jon,Wagner,Jon Wagner,/pa/huntingdon/huntingdon-bearcats/athletes/jon-wagner/football/stats/?careerid=0h25qb0sns1vf,0h25qb0sns1vf,"RB, SS",Huntingdon,PA,601,601,14,476,8,125,11,2015,returns
220,Jayln,Cagle,Jayln Cagle,/nc/kannapolis/al-brown-wonders/athletes/jayln-cagle/football/stats/?careerid=1hjaq4obgr300,1hjaq4obgr300,"RB, S",A.L. Brown,NC,601,601,14,389,10,212,9,2015,returns
221,Jalen,Sanders,Jalen Sanders,/ma/montague/turners-falls-thunder/athletes/jalen-sanders/football/stats/?careerid=7c7gjf0l3q866,7c7gjf0l3q866,"RB, DE",Turners Falls,MA,601,601,19,601,0,0,9,2015,returns
222,Noel,Patterson,Noel Patterson,/tn/evensville/rhea-county-golden-eagles/athletes/noel-patterson/football/stats/?careerid=n6kf82b22v5p9,n6kf82b22v5p9,"WR, DB",Rhea County,TN,601,601,16,544,5,57,14,2015,returns
223,Levi,Bagwell,Levi Bagwell,/ok/meeker/meeker-bulldogs/athletes/levi-bagwell/football/stats/?careerid=5hca5t31if311,5hca5t31if311,"WR, CB",Meeker,OK,600,600,11,245,19,355,12,2015,returns
224,Nolan,Ott,Nolan Ott,/pa/montoursville/montoursville-warriors/athletes/nolan-ott/football/stats/?careerid=2cfsq8f90ial5,2cfsq8f90ial5,"RB, DB",Montoursville,PA,600,600,18,447,14,153,11,2015,returns
225,Nijel,Thomas,Nijel Thomas,/nc/greensboro/southern-guilford-storm/athletes/nijel-thomas/football/stats/?careerid=9in5h7scfubj3,9in5h7scfubj3,"RB, OLB",Southern Guilford,NC,599,599,13,378,11,221,12,2015,returns
226,Alex,Doll,Alex Doll,/in/st-leon/east-central-trojans/athletes/alex-doll/football/stats/?careerid=ql9r95ma49jj3,ql9r95ma49jj3,RB,East Central,IN,598,598,21,532,2,66,12,2015,returns
227,Grant,Youngblood,Grant Youngblood,/sd/rapid-city/stevens-raiders/athletes/grant-youngblood/football/stats/?careerid=9qfb69uv955bb,9qfb69uv955bb,"RB, CB",Stevens,SD,598,598,20,538,5,60,9,2015,returns
228,Cyrus,Habibi-Likio,Cyrus Habibi-Likio,/ca/mountain-view/saint-francis-lancers/athletes/cyrus-habibi-likio/football/stats/?careerid=co12hi5649a66,co12hi5649a66,"RB, DB",Saint Francis,CA,598,598,16,598,1,0,15,2015,returns
229,Blake,Roshkowski,Blake Roshkowski,/ky/louisville/st-xavier-tigers/athletes/blake-roshkowski/football/stats/?careerid=3qsukp6ob97vf,3qsukp6ob97vf,WR,St. Xavier,KY,598,598,19,489,11,109,12,2015,returns
230,Michael,Asafu-adjaye,Michael Asafu-adjaye,/ca/lake-elsinore/temescal-canyon-titans/athletes/michael-asafu-adjaye/football/stats/?careerid=bta98eo3v3766,bta98eo3v3766,CB,Temescal Canyon,CA,597,597,14,597,0,0,9,2015,returns
231,Kurt,Shughart,Kurt Shughart,/az/scottsdale/chaparral-firebirds/athletes/kurt-shughart/football/stats/?careerid=hokc5go9vpndd,hokc5go9vpndd,"FS, RB",Chaparral,AZ,597,597,11,256,18,341,12,2015,returns
