interceptions_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_interceptions,interceptions_per_game,interception_yards,games_played,year,category
116,Reis,Walker,Reis Walker,/in/speedway/speedway-sparkplugs/athletes/reis-walker/football/stats/?careerid=ebihmeji0nvvf,ebihmeji0nvvf,"FS, WB",Speedway,IN,8,8,0.7,74,12,2021,interceptions
117,Ellis,Robinson iv,Ellis Robinson iv,/ny/new-rochelle/iona-prep-gaels/athletes/ellis-robinson-iv/football/stats/?careerid=dj233aemeb188,dj233aemeb188,"CB, WR",Iona Prep,NY,8,8,0.7,0,12,2021,interceptions
118,Burton,Park,Burton Park,/id/firth/firth-cougars/athletes/burton-park/football/stats/?careerid=2vg5am235vvk4,2vg5am235vvk4,"RB, OLB",Firth,ID,8,8,0.7,134,12,2021,interceptions
119,Davion,Coleman,Davion Coleman,/nc/boonville/starmount-rams/athletes/davion-coleman/football/stats/?careerid=kknedjbofsb77,kknedjbofsb77,"WR, FS",Starmount,NC,8,8,0.6,0,13,2021,interceptions
120,Timothy,Jackson,Timothy Jackson,/ca/lake-balboa/birmingham-patriots/athletes/timothy-jackson/football/stats/?careerid=fpufg72rfmk44,fpufg72rfmk44,FS,Birmingham,CA,8,8,0.6,74,13,2021,interceptions
121,Tetairoa,Mcmillan,Tetairoa Mcmillan,/ca/anaheim/servite-friars/athletes/tetairoa-mcmillan/football/stats/?careerid=a6pinq9h01d22,a6pinq9h01d22,"WR, DB",Servite,CA,8,8,0.6,160,13,2021,interceptions
122,Josh,Sovereign,Josh Sovereign,/az/gilbert/williams-field-black-hawks/athletes/josh-sovereign/football/stats/?careerid=kl44k39mq66qa,kl44k39mq66qa,"SS, ATH",Williams Field,AZ,8,8,0.6,49,13,2021,interceptions
123,Dylan,Tapley,Dylan Tapley,/az/scottsdale/desert-mountain-wolves/athletes/dylan-tapley/football/stats/?careerid=pk35mhddusog0,pk35mhddusog0,"WR, FS",Desert Mountain,AZ,8,8,0.6,105,13,2021,interceptions
124,Gus,Morrison,Gus Morrison,/wv/ellenboro/ritchie-county-rebels/athletes/gus-morrison/football/stats/?careerid=qjlabj5fq6b77,qjlabj5fq6b77,"WR, CB",Ritchie County,WV,8,8,0.6,265,13,2021,interceptions
125,Torran,Naglestad,Torran Naglestad,/tx/whitesboro/whitesboro-bearcats/athletes/torran-naglestad/football/stats/?careerid=daao76ihav488,daao76ihav488,"WR, FS",Whitesboro,TX,8,8,0.6,0,13,2021,interceptions
126,Kylan,Egerson,Kylan Egerson,/ms/oxford/lafayette-commodores/athletes/kylan-egerson/football/stats/?careerid=mf3tq3cs2tcsc,mf3tq3cs2tcsc,DB,Lafayette,MS,8,8,0.6,95,13,2021,interceptions
127,Hutch,Grace,Hutch Grace,/la/shreveport/evangel-christian-academy-eagles/athletes/hutch-grace/football/stats/?careerid=ogihl15nbm3aa,ogihl15nbm3aa,,Calvary Baptist Academy,LA,8,8,0.6,0,13,2021,interceptions
128,Jesse,Osborne,Jesse Osborne,/nc/gastonia/forestview-jaguars/athletes/jesse-osborne/football/stats/?careerid=7fjr1g6rjb5dd,7fjr1g6rjb5dd,"FS, LS",Forestview,NC,8,8,0.6,129,13,2021,interceptions
129,Mychai,Williams,Mychai Williams,/ca/los-angeles/dorsey-dons/athletes/mychai-williams/football/stats/?careerid=r8ed22hink022,r8ed22hink022,"WR, DB",Dorsey,CA,8,8,0.6,173,13,2021,interceptions
130,Bryce,Llewellyn,Bryce Llewellyn,/in/indianapolis/cathedral-fighting-irish/athletes/bryce-llewellyn/football/stats/?careerid=givmjejcj5p66,givmjejcj5p66,"SS, OLB",Cathedral,IN,8,8,0.5,76,15,2021,interceptions
131,Kason,O'shields,Kason O'shields,/tx/hawley/hawley-bearcats/athletes/kason-oshields/football/stats/?careerid=b0jjk4g9omq66,b0jjk4g9omq66,"WR, FS",Hawley,TX,8,8,0.5,180,16,2021,interceptions
132,Rohan,Fluellen,Rohan Fluellen,/tx/gilmer/gilmer-buckeyes/athletes/rohan-fluellen/football/stats/?careerid=o0heogutrhok4,o0heogutrhok4,"WR, FS",Gilmer,TX,8,8,0.5,65,16,2021,interceptions
133,Chase,Canada,Chase Canada,/tx/richmond/foster-falcons/athletes/chase-canada/football/stats/?careerid=nemq02csor4dd,nemq02csor4dd,CB,Foster,TX,7,7,1.2,0,6,2021,interceptions
134,Romelo,Flowers,Romelo Flowers,/fl/hollywood/avant-garde-academy-sharks/athletes/romelo-flowers/football/stats/?careerid=k1plh681jicrb,k1plh681jicrb,"CB, KR",Avant Garde Academy,FL,7,7,1.2,0,6,2021,interceptions
135,Lucas,Suazo,Lucas Suazo,/ma/dorchester/boston-latin-academy-dragons/athletes/lucas-suazo/football/stats/?careerid=entfc4eihqaaa,entfc4eihqaaa,"WR, P",Boston Latin Academy,MA,7,7,1.2,0,6,2021,interceptions
136,David,Jones,David Jones,/ca/modesto/downey-knights/athletes/david-jones/football/stats/?careerid=ctbmmaum7te77,ctbmmaum7te77,CB,Downey,CA,7,7,1.0,144,7,2021,interceptions
137,Shawn,Graves,Shawn Graves,/ca/etna/etna-lions/athletes/shawn-graves/football/stats/?careerid=nk41q8o3krc66,nk41q8o3krc66,"CB, HB",Etna,CA,7,7,1.0,94,7,2021,interceptions
138,Tylyric,Coleman,Tylyric Coleman,/va/ringgold/dan-river-wildcats/athletes/tylyric-coleman/football/stats/?careerid=k0l8kk4ormpue,k0l8kk4ormpue,"WR, FS",Dan River,VA,7,7,0.9,128,8,2021,interceptions
139,Olin,Pruitt,Olin Pruitt,/al/leesburg/sand-rock-wildcats/athletes/olin-pruitt/football/stats/?careerid=k4i3q8pm2qcaa,k4i3q8pm2qcaa,WR,Sand Rock,AL,7,7,0.9,80,8,2021,interceptions
140,Olajawaun,Person,Olajawaun Person,/nc/robbins/north-moore-mustangs/athletes/olajawaun-person/football/stats/?careerid=uqagvbb59uij3,uqagvbb59uij3,"TE, CB",North Moore,NC,7,7,0.9,73,8,2021,interceptions
141,Elijah,Vela,Elijah Vela,/tx/la-feria/la-feria-lions/athletes/elijah-vela/football/stats/?careerid=tbvji9rqge8ff,tbvji9rqge8ff,FS,La Feria,TX,7,7,0.9,67,8,2021,interceptions
142,Donnie ,Buckner ,Donnie  Buckner ,/il/chicago/richards-warriors/athletes/donnie-buckner/football/stats/?careerid=nf61k4sbe1tg0,nf61k4sbe1tg0,"QB, DB",Richards,IL,7,7,0.9,115,8,2021,interceptions
143,Roman,Williams,Roman Williams,/tx/garland/naaman-forest-rangers/athletes/roman-williams/football/stats/?careerid=qdv5imj7tirue,qdv5imj7tirue,"WR, CB",Naaman Forest,TX,7,7,0.9,138,8,2021,interceptions
144,Trevor,Bowman,Trevor Bowman,/ak/wasilla/redington-huskies/athletes/trevor-bowman/football/stats/?careerid=v7nbeeflj82ee,v7nbeeflj82ee,"WR, CB",Redington,AK,7,7,0.8,0,9,2021,interceptions
145,Jacori,Mcgee,Jacori Mcgee,/ga/smyrna/campbell-spartans/athletes/jacori-mcgee/football/stats/?careerid=5opqa4lbui3rb,5opqa4lbui3rb,"SS, FS",Campbell,GA,7,7,0.8,0,9,2021,interceptions
146,Aiden,Cage,Aiden Cage,/ut/salt-lake-city/east-leopards/athletes/aiden-cage/football/stats/?careerid=6pkdeihjbhque,6pkdeihjbhque,"WR, CB",Cottonwood,UT,7,7,0.8,132,9,2021,interceptions
147,Marxquise,Hayes,Marxquise Hayes,/tx/houston/fort-bend-willowridge-eagles/athletes/marxquise-hayes/football/stats/?careerid=4kilp9bvb2v55,4kilp9bvb2v55,WR,Fort Bend Willowridge,TX,7,7,0.8,27,9,2021,interceptions
148,Creon,Fulgham,Creon Fulgham,/az/chandler/chandler-prep-titans/athletes/creon-fulgham/football/stats/?careerid=8l6ql1kdluiqa,8l6ql1kdluiqa,"SS, WR",Chandler Prep,AZ,7,7,0.8,168,9,2021,interceptions
149,Elijah,Richardson,Elijah Richardson,/al/rockford/central-of-coosa-county-cougars/athletes/elijah-richardson/football/stats/?careerid=gj69pa7sgqsm6,gj69pa7sgqsm6,S,Central of Coosa County,AL,7,7,0.8,106,9,2021,interceptions
150,Daymon,Mcdonald,Daymon Mcdonald,/co/falcon/falcon-falcons/athletes/daymon-mcdonald/football/stats/?careerid=2qoc7f2fhe5vf,2qoc7f2fhe5vf,"WR, FS",Falcon,CO,7,7,0.8,107,9,2021,interceptions
151,Wes,Overton,Wes Overton,/mn/rockford/rockford-rockets/athletes/wes-overton/football/stats/?careerid=mjef5gag7o277,mjef5gag7o277,"TE, OLB",Rockford,MN,7,7,0.8,0,9,2021,interceptions
152,Brendan,Sneller,Brendan Sneller,/co/lamar/lamar-thunder/athletes/brendan-sneller/football/stats/?careerid=0s124s2p0ufsc,0s124s2p0ufsc,"SS, SB",Lamar,CO,7,7,0.8,176,9,2021,interceptions
153,Aaron,Sigala,Aaron Sigala,/tx/el-paso/horizon-scorpions/athletes/aaron-sigala/football/stats/?careerid=f555bbbfblgp9,f555bbbfblgp9,"DB, FS",Horizon,TX,7,7,0.8,40,9,2021,interceptions
154,Angel,Gutierrez,Angel Gutierrez,/az/phoenix/phoenix-christian-cougars/athletes/angel-gutierrez/football/stats/?careerid=cq44sje4k5tsc,cq44sje4k5tsc,"WR, FS",Phoenix Christian,AZ,7,7,0.8,127,9,2021,interceptions
155,Chris,Vitale,Chris Vitale,/nj/belleville/belleville-buccaneers/athletes/chris-vitale/football/stats/?careerid=gs5rehackodtd,gs5rehackodtd,"FS, SS",Belleville,NJ,7,7,0.8,171,9,2021,interceptions
156,Cole,Standage,Cole Standage,/az/mesa/mountain-view-toros/athletes/cole-standage/football/stats/?careerid=9mt0jbkfcqbj3,9mt0jbkfcqbj3,"CB, WR",Mountain View,AZ,7,7,0.8,62,9,2021,interceptions
157,Kayden,Cruz,Kayden Cruz,/in/kentland/south-newton-rebels/athletes/kayden-cruz/football/stats/?careerid=ice0btdool8m6,ice0btdool8m6,"QB, SS",South Newton,IN,7,7,0.8,52,9,2021,interceptions
158,Nick,Strecker,Nick Strecker,/wa/manson/manson-trojans/athletes/nick-strecker/football/stats/?careerid=9tgejj92e1577,9tgejj92e1577,"RB, WR",Manson,WA,7,7,0.8,195,9,2021,interceptions
159,Dalton,Kilmer,Dalton Kilmer,/wa/forks/forks-spartans/athletes/dalton-kilmer/football/stats/?careerid=n6fqefmc86ncc,n6fqefmc86ncc,,Forks,WA,7,7,0.7,0,10,2021,interceptions
160,Clay,Hough,Clay Hough,/oh/springfield/greenon-knights/athletes/clay-hough/football/stats/?careerid=u0u2q4f33dnl5,u0u2q4f33dnl5,"WR, CB",Greenon,OH,7,7,0.7,158,10,2021,interceptions
161,Trey,West,Trey West,/mi/warren/fitzgerald-spartans/athletes/trey-west/football/stats/?careerid=sn67h355ekbn7,sn67h355ekbn7,"WR, CB",Fitzgerald,MI,7,7,0.7,74,10,2021,interceptions
162,Sean,Wright,Sean Wright,/tx/shamrock/shamrock-irish/athletes/sean-wright/football/stats/?careerid=7bt6q4e16doff,7bt6q4e16doff,"WR, OLB",Shamrock,TX,7,7,0.7,128,10,2021,interceptions
163,K.J.,Reid,K.J. Reid,/ga/social-circle/social-circle-redskins/athletes/kj-reid/football/stats/?careerid=p5okdvk6u7qaa,p5okdvk6u7qaa,"WR, CB",Social Circle,GA,7,7,0.7,0,10,2021,interceptions
164,Isacc,Gomez,Isacc Gomez,/co/thornton/thornton-trojans/athletes/isacc-gomez/football/stats/?careerid=l3n5a2ut6gh88,l3n5a2ut6gh88,"WR, DB",Thornton,CO,7,7,0.7,34,10,2021,interceptions
165,Viliata,Tua'one,Viliata Tua'one,/ut/salt-lake-city/west-panthers/athletes/viliata-tuaone/football/stats/?careerid=7ncc3bi305lp9,7ncc3bi305lp9,CB,West,UT,7,7,0.7,154,10,2021,interceptions
166,Andre,Depina-gray,Andre Depina-gray,/ri/pawtucket/st-raphael-academy-saints/athletes/andre-depina-gray/football/stats/?careerid=a33sga2bmejsc,a33sga2bmejsc,"DB, QB",St. Raphael Academy,RI,7,7,0.7,21,10,2021,interceptions
167,Xaden,Badillo,Xaden Badillo,/tx/ozona/ozona-lions/athletes/xaden-badillo/football/stats/?careerid=92phjch37omqa,92phjch37omqa,"WR, CB",Ozona,TX,7,7,0.7,110,10,2021,interceptions
168,Staring,Reaves,Staring Reaves,/pa/boothwyn/chichester-eagles/athletes/staring-reaves/football/stats/?careerid=p78mmva1ns5cc,p78mmva1ns5cc,"RB, CB",Chichester,PA,7,7,0.7,144,10,2021,interceptions
169,Mysonne,Pollard,Mysonne Pollard,/ct/norwalk/norwalk-bears/athletes/mysonne-pollard/football/stats/?careerid=5p9esoo839p00,5p9esoo839p00,"WR, DB",Norwalk,CT,7,7,0.7,158,10,2021,interceptions
170,Jackson,Mullen,Jackson Mullen,/ar/little-rock/baptist-prep-eagles/athletes/jackson-mullen/football/stats/?careerid=v4rh7ent8uqaa,v4rh7ent8uqaa,"QB, OLB",Baptist Prep,AR,7,7,0.7,0,10,2021,interceptions
171,Marcellus ,Honeycutt Jr,Marcellus  Honeycutt Jr,/co/denver/george-washington-patriots/athletes/marcellus-honeycutt-jr/football/stats/?careerid=f4ndcj3af3htd,f4ndcj3af3htd,"DB, HB",George Washington,CO,7,7,0.7,188,10,2021,interceptions
172,Dylan,Makoni,Dylan Makoni,/ut/tooele/tooele-buffaloes/athletes/dylan-makoni/football/stats/?careerid=ssnaoce35s6ff,ssnaoce35s6ff,"WR, DB",Tooele,UT,7,7,0.7,60,10,2021,interceptions
173,Lj,Fitzpatrick,Lj Fitzpatrick,/fl/dunnellon/dunnellon-tigers/athletes/lj-fitzpatrick/football/stats/?careerid=c5bic7midep88,c5bic7midep88,"ATH, WR",Dunnellon,FL,7,7,0.7,119,10,2021,interceptions
174,K,Scott,K Scott,/ut/murray/murray-spartans/athletes/k-scott/football/stats/?careerid=rldn4arrkrgbb,rldn4arrkrgbb,"WR, CB",Murray,UT,7,7,0.7,114,10,2021,interceptions
175,Hayden,Cook,Hayden Cook,/mo/west-plains/west-plains-zizzers/athletes/hayden-cook/football/stats/?careerid=jhii0u6km9to8,jhii0u6km9to8,"WR, CB",West Plains,MO,7,7,0.7,59,10,2021,interceptions
176,Jordan,Beban,Jordan Beban,/ca/wheatland/wheatland-pirates/athletes/jordan-beban/football/stats/?careerid=06t1c2e8r5idd,06t1c2e8r5idd,"RB, SS",Wheatland,CA,7,7,0.7,40,10,2021,interceptions
177,Luke,Rotenberg,Luke Rotenberg,/ca/los-angeles/brentwood-school-eagles/athletes/luke-rotenberg/football/stats/?careerid=h6lq2mrnaovg0,h6lq2mrnaovg0,"RB, CB",Brentwood School,CA,7,7,0.7,237,10,2021,interceptions
178,Logan,Caldwell,Logan Caldwell,/nc/hayesville/hayesville-yellowjackets/athletes/logan-caldwell/football/stats/?careerid=ugotelgoqef33,ugotelgoqef33,"QB, CB",Hayesville,NC,7,7,0.6,89,11,2021,interceptions
179,Justin,Aaron,Justin Aaron,/la/natchitoches/natchitoches-central-chiefs/athletes/justin-aaron/football/stats/?careerid=kcv9fm5havap9,kcv9fm5havap9,"FS, WR",Natchitoches Central,LA,7,7,0.6,144,11,2021,interceptions
180,Tristen,Ludi-herrera,Tristen Ludi-herrera,/nm/bernalillo/bernalillo-spartans/athletes/tristen-ludi-herrera/football/stats/?careerid=l5fcpoduqnnm6,l5fcpoduqnnm6,"WR, FS",Bernalillo,NM,7,7,0.6,232,11,2021,interceptions
181,Tre,Brackeen,Tre Brackeen,/tx/cisco/cisco-loboes/athletes/tre-brackeen/football/stats/?careerid=c268fov18imk4,c268fov18imk4,"MLB, FB",Cisco,TX,7,7,0.6,0,11,2021,interceptions
182,Taylor,Searle,Taylor Searle,/mt/hamilton/hamilton-broncs/athletes/taylor-searle/football/stats/?careerid=kb3rdma64adg0,kb3rdma64adg0,"WR, FS",Hamilton,MT,7,7,0.6,2,11,2021,interceptions
183,Brayden,Kunselman,Brayden Kunselman,/pa/brookville/brookville-raiders/athletes/brayden-kunselman/football/stats/?careerid=6uq28tmrl3kn7,6uq28tmrl3kn7,"WR, FS",Brookville,PA,7,7,0.6,93,11,2021,interceptions
184,Deshaun,Whitmire,Deshaun Whitmire,/nc/asheville/tc-roberson-rams/athletes/deshaun-whitmire/football/stats/?careerid=7vudtml1d2nff,7vudtml1d2nff,"WR, SS",Asheville,NC,7,7,0.6,60,11,2021,interceptions
185,Jackson,Brownlow,Jackson Brownlow,/tx/north-richland-hills/fort-worth-christian-cardinals/athletes/jackson-brownlow/football/stats/?careerid=3lmjoc20u2aue,3lmjoc20u2aue,"WR, CB",Fort Worth Christian,TX,7,7,0.6,91,11,2021,interceptions
186,Braden,Efird,Braden Efird,/ar/bismarck/bismarck-lions/athletes/braden-efird/football/stats/?careerid=a4u7hcubbckue,a4u7hcubbckue,"WR, CB",Bismarck,AR,7,7,0.6,0,11,2021,interceptions
187,Jaden,Rattay,Jaden Rattay,/ca/los-angeles/lincoln-tigers/athletes/jaden-rattay/football/stats/?careerid=1901e51kqd0m6,1901e51kqd0m6,"FS, WR",Lincoln,CA,7,7,0.6,155,11,2021,interceptions
188,Fisher,Pullen,Fisher Pullen,/tx/henrietta/henrietta-bearcats/athletes/fisher-pullen/football/stats/?careerid=d4pl8hm4t4eo8,d4pl8hm4t4eo8,"WR, CB",Henrietta,TX,7,7,0.6,94,11,2021,interceptions
189,Cam,Armstrong,Cam Armstrong,/tx/leonard/leonard-tigers/athletes/cam-armstrong/football/stats/?careerid=t4bgikr630lrb,t4bgikr630lrb,"QB, WR",Leonard,TX,7,7,0.6,0,11,2021,interceptions
190,Daquan,Pate,Daquan Pate,/nc/new-bern/new-bern-bears/athletes/daquan-pate/football/stats/?careerid=b29s8j1rpesm6,b29s8j1rpesm6,ATH,New Bern,NC,7,7,0.6,0,11,2021,interceptions
191,Jamari,Coppage,Jamari Coppage,/nc/snow-hill/greene-central-rams/athletes/jamari-coppage/football/stats/?careerid=hrkpja9rjn0ee,hrkpja9rjn0ee,WR,Greene Central,NC,7,7,0.6,155,11,2021,interceptions
192,Carter,Gosheff,Carter Gosheff,/md/prince-frederick/calvert-cavaliers/athletes/carter-gosheff/football/stats/?careerid=r797adg027qdd,r797adg027qdd,"WR, DB",Calvert,MD,7,7,0.6,104,11,2021,interceptions
193,Malik,Holmes,Malik Holmes,/va/king-and-queen-court-house/king-and-queen-central-royal-tigers/athletes/malik-holmes/football/stats/?careerid=ugsthni7klecc,ugsthni7klecc,"QB, OLB",King & Queen Central,VA,7,7,0.6,194,11,2021,interceptions
194,Jack,Byrne,Jack Byrne,/mo/wentzville/holt-indians/athletes/jack-byrne/football/stats/?careerid=3mja6t6re9sqa,3mja6t6re9sqa,"CB, WR",Holt,MO,7,7,0.6,23,11,2021,interceptions
195,Charlie,Valencia,Charlie Valencia,/ca/watsonville/st-francis-sharks/athletes/charlie-valencia/football/stats/?careerid=5oqdrt1p1uc66,5oqdrt1p1uc66,"QB, FS",St. Francis,CA,7,7,0.6,0,11,2021,interceptions
196,Frank,Valentino,Frank Valentino,/ca/cathedral-city/cathedral-city-lions/athletes/frank-valentino/football/stats/?careerid=ef0sgfhr6kp99,ef0sgfhr6kp99,"WR, MLB",Cathedral City,CA,7,7,0.6,94,11,2021,interceptions
197,Austin,Davila,Austin Davila,/tx/mercedes/mercedes-tigers/athletes/austin-davila/football/stats/?careerid=916o98a6e7688,916o98a6e7688,S,Mercedes,TX,7,7,0.6,182,11,2021,interceptions
198,Ricardo,Jones,Ricardo Jones,/ga/warner-robins/northside-eagles/athletes/ricardo-jones/football/stats/?careerid=enj6p4ckqh4aa,enj6p4ckqh4aa,,Northside,GA,7,7,0.6,103,11,2021,interceptions
199,BJ,Moorer,BJ Moorer,/al/selma/southside-panthers/athletes/bj-moorer/football/stats/?careerid=amm3g9jirpree,amm3g9jirpree,"DB, WR",Southside,AL,7,7,0.6,0,11,2021,interceptions
200,Keelan,Reason,Keelan Reason,/la/baton-rouge/liberty-magnet-patriots/athletes/keelan-reason/football/stats/?careerid=669fvd0dmgvl5,669fvd0dmgvl5,"SS, FS",Liberty Magnet,LA,7,7,0.6,60,11,2021,interceptions
201,Jaeden,Jones,Jaeden Jones,/nj/colonia/colonia-patriots/athletes/jaeden-jones/football/stats/?careerid=ag3mnoge8kk55,ag3mnoge8kk55,"RB, WR",Colonia,NJ,7,7,0.6,264,11,2021,interceptions
202,Isaac,Bird,Isaac Bird,/mo/gallatin/gallatin-bulldogs/athletes/isaac-bird/football/stats/?careerid=cuu3r0jgf6rl5,cuu3r0jgf6rl5,"WR, CB",Gallatin,MO,7,7,0.6,124,11,2021,interceptions
203,Dawson,Jones,Dawson Jones,/fl/naples/neumann-celtics/athletes/dawson-jones/football/stats/?careerid=6i7jt6scusque,6i7jt6scusque,"QB, FS",Neumann,FL,7,7,0.6,0,11,2021,interceptions
204,Seth,Brooks,Seth Brooks,/ar/hoxie/hoxie-mustangs/athletes/seth-brooks/football/stats/?careerid=ejvf6grokf3vf,ejvf6grokf3vf,"WR, SS",Hoxie,AR,7,7,0.6,0,11,2021,interceptions
205,Ryan,Schmidt,Ryan Schmidt,/nc/benson/west-johnston-wildcats/athletes/ryan-schmidt/football/stats/?careerid=25v0iib0hhl77,25v0iib0hhl77,"SS, WR",West Johnston,NC,7,7,0.6,27,11,2021,interceptions
206,Bo,Mascoe,Bo Mascoe,/fl/kissimmee/osceola-kowboys/athletes/bo-mascoe/football/stats/?careerid=3cvhsts21csrb,3cvhsts21csrb,"DB, ATH",Osceola,FL,7,7,0.6,88,12,2021,interceptions
207,Michael,Lister,Michael Lister,/ca/orland/orland-trojans/athletes/michael-lister/football/stats/?careerid=rhfuir041v3qa,rhfuir041v3qa,"WR, CB",Orland,CA,7,7,0.6,61,12,2021,interceptions
208,Darius,Johnson,Darius Johnson,/tx/houston/jersey-village-falcons/athletes/darius-johnson/football/stats/?careerid=fq30jh242lj22,fq30jh242lj22,DB,Jersey Village,TX,7,7,0.6,77,12,2021,interceptions
209,Jesse,Goebel,Jesse Goebel,/ny/albany/christian-brothers-academy-brothers/athletes/jesse-goebel/football/stats/?careerid=6ouao5qmpv911,6ouao5qmpv911,"WR, CB",Christian Brothers Academy,NY,7,7,0.6,126,12,2021,interceptions
210,Hason,Green,Hason Green,/ct/vernon/rockville-rams/athletes/hason-green/football/stats/?careerid=blduglj8hrqcc,blduglj8hrqcc,,Rockville,CT,7,7,0.6,198,12,2021,interceptions
211,Parker,Gazdik,Parker Gazdik,/co/severance/severance-silver-knights/athletes/parker-gazdik/football/stats/?careerid=53c61ijj3qn00,53c61ijj3qn00,"OLB, RB",Severance,CO,7,7,0.6,89,12,2021,interceptions
212,Jason,Grant,Jason Grant,/wa/toppenish/toppenish-wildcats/athletes/jason-grant/football/stats/?careerid=kp7onknf89paa,kp7onknf89paa,"WR, DB",Toppenish,WA,7,7,0.6,58,12,2021,interceptions
213,Eli,Beard,Eli Beard,/ms/columbia/columbia-academy-cougars/athletes/eli-beard/football/stats/?careerid=135af7du6fd33,135af7du6fd33,"OLB, WR",Columbia Academy,MS,7,7,0.6,0,12,2021,interceptions
214,Rian,Glunk,Rian Glunk,/pa/williamsport/loyalsock-township-lancers/athletes/rian-glunk/football/stats/?careerid=tv4rlq4r4hop9,tv4rlq4r4hop9,"WR, CB",Loyalsock Township,PA,7,7,0.6,0,12,2021,interceptions
215,Leonard,Davis,Leonard Davis,/tx/monahans/monahans-loboes/athletes/leonard-davis/football/stats/?careerid=s1hee5pt15nk4,s1hee5pt15nk4,"WR, CB",Monahans,TX,7,7,0.6,0,12,2021,interceptions
216,Donovan,Avery,Donovan Avery,/tx/texas-city/texas-city-stingarees/athletes/donovan-avery/football/stats/?careerid=e9lu1lnqtfl99,e9lu1lnqtfl99,"WR, DB",Texas City,TX,7,7,0.6,184,12,2021,interceptions
217,Matthew,Gonzales,Matthew Gonzales,/nm/las-vegas/robertson-cardinals/athletes/matthew-gonzales/football/stats/?careerid=jn2o6gn48ug33,jn2o6gn48ug33,"C, WR",Robertson,NM,7,7,0.6,142,12,2021,interceptions
218,Andrew,Hopson,Andrew Hopson,/ga/bowdon/bowdon-red-devils/athletes/andrew-hopson/football/stats/?careerid=d8b86n24pq1vf,d8b86n24pq1vf,"WR, DB",Bowdon,GA,7,7,0.6,0,12,2021,interceptions
219,Billy,Lewis,Billy Lewis,/ga/watkinsville/oconee-county-warriors/athletes/billy-lewis/football/stats/?careerid=ai2l242pnhirb,ai2l242pnhirb,"FS, CB",Oconee County,GA,7,7,0.6,0,12,2021,interceptions
220,Lincoln,Smith,Lincoln Smith,/ok/blanchard/blanchard-lions/athletes/lincoln-smith/football/stats/?careerid=j6mab0r747e11,j6mab0r747e11,"WR, CB",Blanchard,OK,7,7,0.6,199,12,2021,interceptions
221,Brenden,Schoonover,Brenden Schoonover,/il/pana/pana-panthers/athletes/brenden-schoonover/football/stats/?careerid=intlrt23rbrdd,intlrt23rbrdd,"WR, C",Pana,IL,7,7,0.6,70,12,2021,interceptions
222,Saveon,Cason,Saveon Cason,/ga/quitman/brooks-county-trojans/athletes/saveon-cason/football/stats/?careerid=nkut7o7jvk6ee,nkut7o7jvk6ee,CB,Brooks County,GA,7,7,0.6,0,12,2021,interceptions
223,Xavier,Wright,Xavier Wright,/ga/snellville/shiloh-generals/athletes/xavier-wright/football/stats/?careerid=etmb78ubutei2,etmb78ubutei2,"WR, FS",Shiloh,GA,7,7,0.6,184,12,2021,interceptions
224,Sincere,Green,Sincere Green,/ny/jamestown/jamestown-red-and-green/athletes/sincere-green/football/stats/?careerid=jcoss29bd1j22,jcoss29bd1j22,"WR, CB",Jamestown,NY,7,7,0.6,127,12,2021,interceptions
225,John,Rucker,John Rucker,/tn/jonesborough/david-crockett-pioneers/athletes/john-rucker/football/stats/?careerid=th9dttl5v9a00,th9dttl5v9a00,"WR, CB",David Crockett,TN,7,7,0.6,68,12,2021,interceptions
226,Joe,Cesare,Joe Cesare,/ct/darien/darien-blue-wave/athletes/joe-cesare/football/stats/?careerid=5shhjj5bafgj3,5shhjj5bafgj3,CB,Darien,CT,7,7,0.6,117,12,2021,interceptions
227,Cadien,Robinson,Cadien Robinson,/tx/rockwall/rockwall-yellowjackets/athletes/cadien-robinson/football/stats/?careerid=pgbftovmgme00,pgbftovmgme00,CB,Rockwall,TX,7,7,0.6,0,12,2021,interceptions
228,Jordan,Ford,Jordan Ford,/tx/tyler/tyler-legacy-raiders/athletes/jordan-ford/football/stats/?careerid=j87a8f6ltd7g0,j87a8f6ltd7g0,DB,Tyler Legacy,TX,7,7,0.6,0,12,2021,interceptions
229,Colton,Hood,Colton Hood,/ga/mcdonough/eagles-landing-christian-academy-chargers/athletes/colton-hood/football/stats/?careerid=fs5mbbhp0vhn7,fs5mbbhp0vhn7,"DB, WR",Eagle's Landing Christian Academy,GA,7,7,0.6,26,12,2021,interceptions
230,Matthew ,Machalik,Matthew  Machalik,/pa/palmerton/palmerton-blue-bombers/athletes/matthew-machalik/football/stats/?careerid=61kiljssqgvn7,61kiljssqgvn7,"QB, FS",Palmerton,PA,7,7,0.6,208,12,2021,interceptions
231,Danny,Dunn,Danny Dunn,/mt/eureka/lincoln-county-lions/athletes/danny-dunn/football/stats/?careerid=pu8uoe1fla500,pu8uoe1fla500,"WR, LB",Lincoln County,MT,7,7,0.6,0,12,2021,interceptions
232,Dante,Capolungo,Dante Capolungo,/co/littleton/dakota-ridge-eagles/athletes/dante-capolungo/football/stats/?careerid=89gdv7n3gqerb,89gdv7n3gqerb,"DB, WR",Dakota Ridge,CO,7,7,0.6,142,12,2021,interceptions
