interceptions_national_rank,first_name,last_name,full_name,career_link,career_id,position_category,school_name,school_state,stat_value,total_interceptions,interceptions_per_game,interception_yards,games_played,year,category
117,Malachi,Carr,Malachi Carr,/pa/meyersdale/meyersdale-red-raiders/athletes/malachi-carr/football/stats/?careerid=eo4ricfvceuj3,eo4ricfvceuj3,"WR, DB",Meyersdale,PA,8,8,0.7,78,11,2023,interceptions
118,Julius,Dominguez,Julius Dominguez,/nj/camden/eastside-tigers/athletes/julius-dominguez/football/stats/?careerid=elm7vo5t6tmue,elm7vo5t6tmue,"FS, WR",Eastside,NJ,8,8,0.7,95,11,2023,interceptions
119,Brayden,Taylor,Brayden Taylor,/nc/williamston/bear-grass-charter-bears/athletes/brayden-taylor/football/stats/?careerid=32s8kq7blinj3,32s8kq7blinj3,"QB, FS",Bear Grass Charter,NC,8,8,0.7,56,11,2023,interceptions
120,Josh,Tucker,Josh Tucker,/ca/fairfield/fairfield-falcons/athletes/josh-tucker/football/stats/?careerid=44lagssgt3lcc,44lagssgt3lcc,"WR, FS",Fairfield,CA,8,8,0.7,134,11,2023,interceptions
121,Christopher,Melendez,Christopher Melendez,/nm/albuquerque/valley-vikings/athletes/christopher-melendez/football/stats/?careerid=580ccqeo01n55,580ccqeo01n55,"WR, DB",Valley,NM,8,8,0.7,0,11,2023,interceptions
122,Elijah,Newell,Elijah Newell,/ar/maumelle/maumelle-hornets/athletes/elijah-newell/football/stats/?careerid=mvcgrm1gmutm6,mvcgrm1gmutm6,"WR, RB",Maumelle,AR,8,8,0.7,143,11,2023,interceptions
123,Cody,Ells,Cody Ells,/wa/asotin/asotin-panthers/athletes/cody-ells/football/stats/?careerid=ugg5cnlgs7pcc,ugg5cnlgs7pcc,"QB, SS",Asotin,WA,8,8,0.7,0,11,2023,interceptions
124,Cooper,Rummel,Cooper Rummel,/oh/westlake/westlake-demons/athletes/cooper-rummel/football/stats/?careerid=vimo79efq0qee,vimo79efq0qee,"WR, SB",Westlake,OH,8,8,0.7,65,11,2023,interceptions
125,Derrian,George,Derrian George,/md/forestville/suitland-rams/athletes/derrian-george/football/stats/?careerid=qo0pc5rstbbtd,qo0pc5rstbbtd,"WR, SS",Suitland,MD,8,8,0.7,0,11,2023,interceptions
126,Cameron,Mcafee,Cameron Mcafee,/oh/cadiz/harrison-central-huskies/athletes/cameron-mcafee/football/stats/?careerid=0cjlvsvmn3hdd,0cjlvsvmn3hdd,"WR, SS",Harrison Central,OH,8,8,0.7,70,11,2023,interceptions
127,Josiah,Demoss,Josiah Demoss,/wv/st-marys/st-marys-blue-devils/athletes/josiah-demoss/football/stats/?careerid=grjp1cve60vaa,grjp1cve60vaa,"WR, QB",St. Marys,WV,8,8,0.7,188,11,2023,interceptions
128,Tyler,Starling,Tyler Starling,/ca/agoura/agoura-chargers/athletes/tyler-starling/football/stats/?careerid=p0h76drrllln7,p0h76drrllln7,"DB, WR",Agoura,CA,8,8,0.7,124,11,2023,interceptions
129,Richard,Freeman,Richard Freeman,/ga/douglasville/douglas-county-tigers/athletes/richard-freeman/football/stats/?careerid=7sjpdl12fgt44,7sjpdl12fgt44,"DB, WR",Douglas County,GA,8,8,0.7,214,11,2023,interceptions
130,Jake,Viers,Jake Viers,/ut/roy/roy-royals/athletes/jake-viers/football/stats/?careerid=kv0rlavefkmue,kv0rlavefkmue,"SS, WR",Roy,UT,8,8,0.7,72,11,2023,interceptions
131,Garrett,Dial,Garrett Dial,/co/highlands-ranch/valor-christian-eagles/athletes/garrett-dial/football/stats/?careerid=2i932jfanr0cc,2i932jfanr0cc,"WR, DE",Valor Christian,CO,8,8,0.7,0,11,2023,interceptions
132,Carter,Kroschel,Carter Kroschel,/ca/mcarthur/fall-river-bulldogs/athletes/carter-kroschel/football/stats/?careerid=ammh4n77rkf66,ammh4n77rkf66,"WR, CB",Fall River,CA,8,8,0.7,56,11,2023,interceptions
133,Isaiah,Kish,Isaiah Kish,/in/griffith/calumet-christian-patriots/athletes/isaiah-kish/football/stats/?careerid=b6gpok2dkpjqa,b6gpok2dkpjqa,"WR, CB",Calumet Christian,IN,8,8,0.7,61,11,2023,interceptions
134,Luke,Henning,Luke Henning,/oh/berlin-center/western-reserve-blue-devils/athletes/luke-henning/football/stats/?careerid=82ji7j2n2udo8,82ji7j2n2udo8,"QB, SS",Western Reserve,OH,8,8,0.7,35,12,2023,interceptions
135,Bennie,Howard ,Bennie Howard ,/nc/salisbury/salisbury-hornets/athletes/bennie-howard/football/stats/?careerid=pru6756adgjcc,pru6756adgjcc,"WR, DB",Salisbury,NC,8,8,0.7,0,12,2023,interceptions
136,Ben,Byszewski,Ben Byszewski,/ca/irvine/crean-lutheran-saints/athletes/ben-byszewski/football/stats/?careerid=7g3pe1dd454bb,7g3pe1dd454bb,"WR, FS",Crean Lutheran,CA,8,8,0.7,109,12,2023,interceptions
137,Noah,Mcduffie,Noah Mcduffie,/ny/buffalo/lewis-j-bennett-olmsted-middle-early-college-east-tigers/athletes/noah-mcduffie/football/stats/?careerid=d7kupodceehsc,d7kupodceehsc,"RB, FS",Lewis J. Bennett/Olmsted/Middle Early College/East,NY,8,8,0.7,233,12,2023,interceptions
138,Chase,Miller,Chase Miller,/in/walkerton/glenn-falcons/athletes/chase-miller/football/stats/?careerid=jlb2f0gqjfup9,jlb2f0gqjfup9,"QB, FS",Glenn,IN,8,8,0.7,106,12,2023,interceptions
139,Jaylen,O’neal,Jaylen O’neal,/la/mansfield/mansfield-wolverines/athletes/jaylen-o%E2%80%99neal/football/stats/?careerid=qj4mnok0npng0,qj4mnok0npng0,FS,Mansfield,LA,8,8,0.7,0,12,2023,interceptions
140,Jayden,Doss,Jayden Doss,/tx/mount-vernon/mount-vernon-tigers/athletes/jayden-doss/football/stats/?careerid=jmas07hk8vree,jmas07hk8vree,"WR, CB",Mount Vernon,TX,8,8,0.7,96,12,2023,interceptions
141,Jason,Salman,Jason Salman,/pa/jefferson-hills/thomas-jefferson-jaguars/athletes/jason-salman/football/stats/?careerid=7dio8lmhfksrb,7dio8lmhfksrb,"WR, DB",Thomas Jefferson,PA,8,8,0.7,215,12,2023,interceptions
142,Micah,Robison,Micah Robison,/wa/vancouver/skyview-storm/athletes/micah-robison/football/stats/?careerid=8f0ql0qfupmcc,8f0ql0qfupmcc,"WR, CB",Skyview,WA,8,8,0.7,101,12,2023,interceptions
143,Donovan,Robinson,Donovan Robinson,/sc/ridgeland/thomas-heyward-academy-rebels/athletes/donovan-robinson/football/stats/?careerid=o418f8d2u1rvf,o418f8d2u1rvf,"DB, WR",Thomas Heyward Academy,SC,8,8,0.7,70,12,2023,interceptions
144,Brayden,Clark,Brayden Clark,/wv/madison/scott-skyhawks/athletes/brayden-clark/football/stats/?careerid=1ohd6kviou7ff,1ohd6kviou7ff,"WR, CB",Scott,WV,8,8,0.7,93,12,2023,interceptions
145,Jake,Layhue,Jake Layhue,/pa/coal-center/california-trojans/athletes/jake-layhue/football/stats/?careerid=lsa8e5v8v8b33,lsa8e5v8v8b33,"QB, SS",California,PA,8,8,0.7,255,12,2023,interceptions
146,Max,Bringgold,Max Bringgold,/ca/sutter/sutter-huskies/athletes/max-bringgold/football/stats/?careerid=nsplrhap5c011,nsplrhap5c011,"FS, RB",Sutter,CA,8,8,0.7,120,12,2023,interceptions
147,Ledger,Holmes,Ledger Holmes,/ut/salem/salem-hills-skyhawks/athletes/ledger-holmes/football/stats/?careerid=bqisgtughi6qa,bqisgtughi6qa,"QB, CB",Salem Hills,UT,8,8,0.7,44,12,2023,interceptions
148,Jalewis,Solomon,Jalewis Solomon,/ga/ellaville/schley-county-wildcats/athletes/jalewis-solomon/football/stats/?careerid=96ficlq863f77,96ficlq863f77,"WR, CB",Schley County,GA,8,8,0.7,83,12,2023,interceptions
149,Kenny,Pembleton,Kenny Pembleton,/fl/miami/archbishop-carroll-bulldogs/athletes/kenny-pembleton/football/stats/?careerid=2d3p8kfn4m6cc,2d3p8kfn4m6cc,FS,Archbishop Carroll,FL,8,8,0.6,63,13,2023,interceptions
150,Dylan,Simmons,Dylan Simmons,/fl/lake-wales/lake-wales-highlanders/athletes/dylan-simmons/football/stats/?careerid=264qqk6g68ko8,264qqk6g68ko8,"OLB, MLB",Lake Wales,FL,8,8,0.6,98,13,2023,interceptions
151,Chris,Mccorkle,Chris Mccorkle,/wv/south-charleston/south-charleston-black-eagles/athletes/chris-mccorkle/football/stats/?careerid=8as56nsj88rdd,8as56nsj88rdd,WR,Cardinal Mooney,FL,8,8,0.6,80,13,2023,interceptions
152,Brady,Janusek,Brady Janusek,/tx/argyle/liberty-christian-warriors/athletes/brady-janusek/football/stats/?careerid=na39fra2na4h1,na39fra2na4h1,"WR, DB",Liberty Christian,TX,8,8,0.6,130,13,2023,interceptions
153,Gabriel,Rangel,Gabriel Rangel,/tx/geronimo/navarro-panthers/athletes/gabriel-rangel/football/stats/?careerid=r2ncddasetrm6,r2ncddasetrm6,"DB, RB",Navarro,TX,8,8,0.6,225,13,2023,interceptions
154,Matthew,Machalik,Matthew Machalik,/pa/palmerton/palmerton-blue-bombers/athletes/matthew-machalik/football/stats/?careerid=9eu7ash0r89n7,9eu7ash0r89n7,"QB, FS",Palmerton,PA,8,8,0.6,33,13,2023,interceptions
155,Logan,Gross,Logan Gross,/co/rifle/rifle-bears/athletes/logan-gross/football/stats/?careerid=vg26fn2umobg0,vg26fn2umobg0,"QB, FS",Rifle,CO,8,8,0.6,174,13,2023,interceptions
156,Edgar,Deluna,Edgar Deluna,/tx/sonora/sonora-broncos/athletes/edgar-deluna/football/stats/?careerid=ppmh5jfho5f55,ppmh5jfho5f55,"RB, MLB",Sonora,TX,8,8,0.6,50,13,2023,interceptions
157,Braylen,Wortham,Braylen Wortham,/tx/bremond/bremond-tigers/athletes/braylen-wortham/football/stats/?careerid=sc6jp1nils0i2,sc6jp1nils0i2,"QB, DE",College Station,TX,8,8,0.6,53,13,2023,interceptions
158,Patrick,Ortiz,Patrick Ortiz,/tx/san-antonio/holy-cross-knights/athletes/patrick-ortiz/football/stats/?careerid=af8ipo8eh5kaa,af8ipo8eh5kaa,,Holy Cross,TX,8,8,0.6,277,13,2023,interceptions
159,Maddox,Anderson,Maddox Anderson,/wv/hambleton/tucker-county-mountain-lions/athletes/maddox-anderson/football/stats/?careerid=n73saqp1gfj11,n73saqp1gfj11,"WR, FS",Tucker County,WV,8,8,0.6,185,13,2023,interceptions
160,Carson,Diehl,Carson Diehl,/ca/la-jolla/la-jolla-vikings/athletes/carson-diehl/football/stats/?careerid=k2q6cdqo0cai2,k2q6cdqo0cai2,"WR, FS",La Jolla,CA,8,8,0.6,50,13,2023,interceptions
161,Devin,Hayward,Devin Hayward,/az/tucson/mica-mountain-thunderbolts/athletes/devin-hayward/football/stats/?careerid=en7gasr3ap3n7,en7gasr3ap3n7,"WR, S",Mica Mountain,AZ,8,8,0.6,101,13,2023,interceptions
162,Tanyon,Mccomb,Tanyon Mccomb,/oh/gnadenhutten/indian-valley-braves/athletes/tanyon-mccomb/football/stats/?careerid=m758lmgmmdi33,m758lmgmmdi33,"WR, CB",Indian Valley,OH,8,8,0.6,0,13,2023,interceptions
163,Kolton,Thomas,Kolton Thomas,/oh/gnadenhutten/indian-valley-braves/athletes/kolton-thomas/football/stats/?careerid=2bblsisfhifp9,2bblsisfhifp9,,Indian Valley,OH,8,8,0.6,27,13,2023,interceptions
164,Chase,Laux,Chase Laux,/az/tucson/canyon-del-oro-dorados/athletes/chase-laux/football/stats/?careerid=3035v5539rn66,3035v5539rn66,"FS, WR",Canyon del Oro,AZ,8,8,0.6,126,14,2023,interceptions
165,Marquez,Daniel,Marquez Daniel,/al/tuskegee/booker-t-washington-golden-eagles/athletes/marquez-daniel/football/stats/?careerid=sdje2poi0rsbb,sdje2poi0rsbb,"WR, DB",Booker T. Washington,AL,8,8,0.6,125,14,2023,interceptions
166,Tyler,Jones ,Tyler Jones ,/tx/chilton/chilton-pirates/athletes/tyler-jones/football/stats/?careerid=popvhr295jatd,popvhr295jatd,"WR, DB",Chilton,TX,8,8,0.6,0,14,2023,interceptions
167,Jesiah,Mcdaniel,Jesiah Mcdaniel,/in/north-judson/north-judson-san-pierre-bluejays/athletes/jesiah-mcdaniel/football/stats/?careerid=deig0d5qabc99,deig0d5qabc99,"RB, FS",North Judson-San Pierre,IN,8,8,0.6,0,14,2023,interceptions
168,Sam,Jimenez,Sam Jimenez,/ca/escalon/escalon-cougars/athletes/sam-jimenez/football/stats/?careerid=s851fe9kas2p9,s851fe9kas2p9,"WR, DB",Escalon,CA,8,8,0.6,76,14,2023,interceptions
169,Jasper,Shepps,Jasper Shepps,/pa/mifflintown/juniata-indians/athletes/jasper-shepps/football/stats/?careerid=h2mkpr0osg5dd,h2mkpr0osg5dd,"WR, FS",Juniata,PA,8,8,0.6,21,14,2023,interceptions
170,Ashton,Kahle,Ashton Kahle,/pa/new-bethlehem/redbank-valley-bulldogs/athletes/ashton-kahle/football/stats/?careerid=musgt7t3odgff,musgt7t3odgff,"WR, SS",Redbank Valley,PA,8,8,0.6,105,14,2023,interceptions
171,Tuddy,Smart,Tuddy Smart,/az/pima/pima-roughriders/athletes/tuddy-smart/football/stats/?careerid=3e756uadmhhm6,3e756uadmhhm6,"RB, MLB",Pima,AZ,8,8,0.6,90,14,2023,interceptions
172,Britton,Tidwell,Britton Tidwell,/ut/bountiful/bountiful-redhawks/athletes/britton-tidwell/football/stats/?careerid=bahf328toao44,bahf328toao44,"WR, CB",Bountiful,UT,8,8,0.6,145,14,2023,interceptions
173,Ryder,Machado,Ryder Machado,/pa/milford/delaware-valley-warriors/athletes/ryder-machado/football/stats/?careerid=9pse4np99cuue,9pse4np99cuue,"DB, RB",Delaware Valley,PA,8,8,0.6,163,14,2023,interceptions
174,Preston,Terranova,Preston Terranova,/co/erie/erie-tigers/athletes/preston-terranova/football/stats/?careerid=26njmcomvogvf,26njmcomvogvf,,Erie,CO,8,8,0.6,88,14,2023,interceptions
175,Bryer,Guerin,Bryer Guerin,/mo/marionville/marionville-comets/athletes/bryer-guerin/football/stats/?careerid=c6ad2o1m1perb,c6ad2o1m1perb,QB,Marionville,MO,8,8,0.6,0,14,2023,interceptions
176,Kamar,Fulton,Kamar Fulton,/nc/wilmington/hoggard-vikings/athletes/kamar-fulton/football/stats/?careerid=rau5ia5bi5otd,rau5ia5bi5otd,SS,Hoggard,NC,8,8,0.5,93,15,2023,interceptions
177,Antoniyo,Smith,Antoniyo Smith,/ga/lovejoy/lovejoy-wildcats/athletes/antoniyo-smith/football/stats/?careerid=rlto7v7v5sdk4,rlto7v7v5sdk4,DT,Lovejoy,GA,7,7,1.2,0,6,2023,interceptions
178,Cedric,Roberts,Cedric Roberts,/ga/fort-valley/peach-county-trojans/athletes/cedric-roberts/football/stats/?careerid=1nog4knabbm11,1nog4knabbm11,MLB,Peach County,GA,7,7,1.2,0,6,2023,interceptions
179,Jacob,Quiroga,Jacob Quiroga,/tx/pasadena/pasadena-memorial-mavericks/athletes/jacob-quiroga/football/stats/?careerid=f101jkiv41u77,f101jkiv41u77,WR,Pasadena Memorial,TX,7,7,1.2,0,6,2023,interceptions
180,Jaylen,Ledger,Jaylen Ledger,/oh/cleveland/john-marshall-lawyers/athletes/jaylen-ledger/football/stats/?careerid=n9l5nbqruvg11,n9l5nbqruvg11,"CB, WR",John Marshall,OH,7,7,1.0,146,7,2023,interceptions
181,Emilio,Mendez,Emilio Mendez,/nj/dover/dover-tigers/athletes/emilio-mendez/football/stats/?careerid=790kpi33e3s11,790kpi33e3s11,"WR, FS",Dover,NJ,7,7,1.0,0,7,2023,interceptions
182,Chris,Cryer,Chris Cryer,/tx/italy/italy-gladiators/athletes/chris-cryer/football/stats/?careerid=1t3qq2b2h0822,1t3qq2b2h0822,,Italy,TX,7,7,1.0,0,7,2023,interceptions
183,Michael,Brogno,Michael Brogno,/md/ellicott-city/mt-hebron-vikings/athletes/michael-brogno/football/stats/?careerid=tmf3tc7pfqpbb,tmf3tc7pfqpbb,,Mt. Hebron,MD,7,7,1.0,0,7,2023,interceptions
184,Harold,Denton,Harold Denton,/tn/strawberry-plains/carter-green-hornets/athletes/harold-denton/football/stats/?careerid=kdtn31967ll44,kdtn31967ll44,,Carter,TN,7,7,1.0,21,7,2023,interceptions
185,Wade,Ruuska,Wade Ruuska,/ma/plymouth/plymouth-north-eagles/athletes/wade-ruuska/football/stats/?careerid=lekbqo8vfieaa,lekbqo8vfieaa,DT,Plymouth North,MA,7,7,1.0,0,7,2023,interceptions
186,Tate,Snyder,Tate Snyder,/or/medford/north-medford-black-tornado/athletes/tate-snyder/football/stats/?careerid=3foej439t21n7,3foej439t21n7,"WR, FS",North Medford,OR,7,7,0.9,25,8,2023,interceptions
187,Detavion,Bates,Detavion Bates,/tx/fort-worth/eastern-hills-highlanders/athletes/detavion-bates/football/stats/?careerid=9qtit28ococqa,9qtit28ococqa,"WR, CB",Eastern Hills,TX,7,7,0.9,-1,8,2023,interceptions
188,Eric,Mayes,Eric Mayes,/ca/riverside/la-sierra-eagles/athletes/eric-mayes/football/stats/?careerid=qceu5g200v944,qceu5g200v944,ATH,La Sierra,CA,7,7,0.9,142,8,2023,interceptions
189,Sabiani,Rios guevara,Sabiani Rios guevara,/nm/santa-fe/st-michaels-horsemen/athletes/sabiani-rios-guevara/football/stats/?careerid=u5cjt2bh9ls22,u5cjt2bh9ls22,"S, WR",St. Michael's,NM,7,7,0.9,16,8,2023,interceptions
190,Jaylin,Allen,Jaylin Allen,/fl/tallahassee/godby-cougars/athletes/jaylin-allen/football/stats/?careerid=ev4k7g45bmt77,ev4k7g45bmt77,"SS, WR",Godby,FL,7,7,0.9,11,8,2023,interceptions
191,Nick,Scolaro,Nick Scolaro,/ny/staten-island/st-peters-eagles/athletes/nick-scolaro/football/stats/?careerid=8r8nehei28ao8,8r8nehei28ao8,CB,St. Peter's,NY,7,7,0.9,7,8,2023,interceptions
192,Nicholas,Angerstein,Nicholas Angerstein,/tx/hallettsville/sacred-heart-indians/athletes/nicholas-angerstein/football/stats/?careerid=6ush6chnr7cue,6ush6chnr7cue,"WR, K",Sacred Heart,TX,7,7,0.9,92,8,2023,interceptions
193,Daniel,Mendietta,Daniel Mendietta,/tx/kingsville/santa-gertrudis-academy-lions/athletes/daniel-mendietta/football/stats/?careerid=n2cqif3pbv744,n2cqif3pbv744,"WR, CB",Santa Gertrudis Academy,TX,7,7,0.8,100,9,2023,interceptions
194,Jordan,Strong,Jordan Strong,/sc/richburg/lewisville-lions/athletes/jordan-strong/football/stats/?careerid=5cpr7pi6563ee,5cpr7pi6563ee,"WR, ATH",Lewisville,SC,7,7,0.8,8,9,2023,interceptions
195,David,Beazley,David Beazley,/la/lafayette/westminster-christian-academy-chargers/athletes/david-beazley/football/stats/?careerid=3718o9tjl21td,3718o9tjl21td,"FS, WR",Westminster Christian Academy,LA,7,7,0.8,273,9,2023,interceptions
196,Alex,Padalino,Alex Padalino,/co/englewood/kent-denver-sun-devils/athletes/alex-padalino/football/stats/?careerid=8j0ihqap82raa,8j0ihqap82raa,"FS, WR",Kent Denver,CO,7,7,0.8,125,9,2023,interceptions
197,Adian,Cothern,Adian Cothern,/ga/alma/bacon-county-raiders/athletes/adian-cothern/football/stats/?careerid=f40nipf0n4po8,f40nipf0n4po8,"WR, FS",Bacon County,GA,7,7,0.8,40,9,2023,interceptions
198,Camron,Williams,Camron Williams,/ar/gosnell/gosnell-pirates/athletes/camron-williams/football/stats/?careerid=6ikjuvbsfj7sc,6ikjuvbsfj7sc,,Gosnell,AR,7,7,0.8,0,9,2023,interceptions
199,Jace,Kaufman,Jace Kaufman,/oh/waynesfield/waynesfield-goshen-tigers/athletes/jace-kaufman/football/stats/?careerid=gvpumnrislf55,gvpumnrislf55,"QB, SS",Waynesfield-Goshen,OH,7,7,0.8,21,9,2023,interceptions
200,Davian ,Humphrey,Davian  Humphrey,/il/chicago/crane-medical-cougars/athletes/davian-humphrey/football/stats/?careerid=fm5264rmk3n66,fm5264rmk3n66,"OLB, WR",Crane Medical,IL,7,7,0.8,125,9,2023,interceptions
201,Logan,Rivera,Logan Rivera,/il/chicago/chicago-sullivan-tigers/athletes/logan-rivera/football/stats/?careerid=irpiocpj4v1aa,irpiocpj4v1aa,"CB, WR",Chicago Sullivan,IL,7,7,0.8,10,9,2023,interceptions
202,Keyshawn,Flowers,Keyshawn Flowers,/md/severn/archbishop-spalding-cavaliers/athletes/keyshawn-flowers/football/stats/?careerid=d9n53qdefplue,d9n53qdefplue,OLB,Archbishop Spalding,MD,7,7,0.8,17,9,2023,interceptions
203,Jerkeldrick,Malone,Jerkeldrick Malone,/tx/san-augustine/san-augustine-wolves/athletes/jerkeldrick-malone/football/stats/?careerid=v1ul15ielugrb,v1ul15ielugrb,"WR, CB",San Augustine,TX,7,7,0.8,230,9,2023,interceptions
204,Zion,Kiser,Zion Kiser,/nc/cameron/union-pines-vikings/athletes/zion-kiser/football/stats/?careerid=bedjhk85elbrb,bedjhk85elbrb,"DB, WR",Union Pines,NC,7,7,0.8,36,9,2023,interceptions
205,Dillen,Potter,Dillen Potter,/mt/corvallis/corvallis-blue-devils/athletes/dillen-potter/football/stats/?careerid=q3emk9ir2i3l5,q3emk9ir2i3l5,WR,Corvallis,MT,7,7,0.8,160,9,2023,interceptions
206,Ethan,Luck,Ethan Luck,/ks/lyons/lyons-lions/athletes/ethan-luck/football/stats/?careerid=pqe0k7kgiio77,pqe0k7kgiio77,"WR, DB",Lyons,KS,7,7,0.8,156,9,2023,interceptions
207,Kadynn,Petty,Kadynn Petty,/il/nokomis/nokomis-redskins/athletes/kadynn-petty/football/stats/?careerid=c630iaeetopbb,c630iaeetopbb,"QB, FS",Nokomis,IL,7,7,0.8,10,9,2023,interceptions
208,Donovan,Lewis,Donovan Lewis,/il/mahomet/mahomet-seymour-bulldogs/athletes/donovan-lewis/football/stats/?careerid=hv9vigidr0un7,hv9vigidr0un7,,Mahomet-Seymour,IL,7,7,0.8,80,9,2023,interceptions
209,Wyatt,James,Wyatt James,/az/ganado/ganado-hornets/athletes/wyatt-james/football/stats/?careerid=pnh205lfl2qcc,pnh205lfl2qcc,"QB, S",Ganado,AZ,7,7,0.7,8,10,2023,interceptions
210,Demonte,Martin,Demonte Martin,/ms/magnolia/south-pike-eagles/athletes/demonte-martin/football/stats/?careerid=m42u525f8kim6,m42u525f8kim6,"S, LB",South Pike,MS,7,7,0.7,42,10,2023,interceptions
211,Alfonso,Vega,Alfonso Vega,/ca/norwalk/glenn-eagles/athletes/alfonso-vega/football/stats/?careerid=d557gicpifr99,d557gicpifr99,"WR, FS",Glenn,CA,7,7,0.7,206,10,2023,interceptions
212,Alex,Clancy,Alex Clancy,/ny/saranac/saranac-spartans/athletes/alex-clancy/football/stats/?careerid=dpn6f5hm53nue,dpn6f5hm53nue,SB,Saranac,NY,7,7,0.7,0,10,2023,interceptions
213,Rhett,Rhoden,Rhett Rhoden,/fl/glen-st-mary/baker-county-wildcats/athletes/rhett-rhoden/football/stats/?careerid=mo3qqhaiec700,mo3qqhaiec700,FS,Baker County,FL,7,7,0.7,111,10,2023,interceptions
214,Tyler,Brady,Tyler Brady,/ny/retsof/york-pavilion/athletes/tyler-brady/football/stats/?careerid=to8kf5m05e8dd,to8kf5m05e8dd,WR,York/Pavilion,NY,7,7,0.7,15,10,2023,interceptions
215,Julien,Zamora,Julien Zamora,/ga/savannah/memorial-day-matadors/athletes/julien-zamora/football/stats/?careerid=ucfj3gmeg9ndd,ucfj3gmeg9ndd,"WR, FS",Memorial Day,GA,7,7,0.7,78,10,2023,interceptions
216,Sencere,Mitchell,Sencere Mitchell,/nv/las-vegas/bonanza-bengals/athletes/sencere-mitchell/football/stats/?careerid=iq8drlu6qmpdd,iq8drlu6qmpdd,"WR, FS",Bonanza,NV,7,7,0.7,104,10,2023,interceptions
217,Austin,Young,Austin Young,/tx/universal-city/randolph-ro-hawks/athletes/austin-young/football/stats/?careerid=ih6otio47q9m6,ih6otio47q9m6,,Randolph,TX,7,7,0.7,0,10,2023,interceptions
218,Luke,Wolgast,Luke Wolgast,/mi/sterling-heights/parkway-christian-eagles/athletes/luke-wolgast/football/stats/?careerid=9fn3fif9mkgrb,9fn3fif9mkgrb,"QB, FS",Parkway Christian,MI,7,7,0.7,162,10,2023,interceptions
219,Zeb, Foster,Zeb  Foster,/me/rockland/oceanside-mariners/athletes/zeb-foster/football/stats/?careerid=bm8hchrp55v44,bm8hchrp55v44,"WR, DB",Oceanside,ME,7,7,0.7,0,10,2023,interceptions
220,Dalton,Willams,Dalton Willams,/fl/spring-hill/springstead-eagles/athletes/dalton-willams/football/stats/?careerid=iv00gs7p24ug0,iv00gs7p24ug0,,Springstead,FL,7,7,0.7,38,10,2023,interceptions
221,Logan ,Doughty,Logan  Doughty,/oh/corning/miller-falcons/athletes/logan-doughty/football/stats/?careerid=j6kfldqf60mff,j6kfldqf60mff,"QB, DB",Miller,OH,7,7,0.7,71,10,2023,interceptions
222,"Cai ""peyton""",Morgan,"Cai ""peyton"" Morgan",/tx/pflugerville/weiss-wolves/athletes/cai-peyton-morgan/football/stats/?careerid=q05h506rvs0sc,q05h506rvs0sc,"FS, WR",Weiss,TX,7,7,0.7,72,10,2023,interceptions
223,Mason,Coffman,Mason Coffman,/oh/washington-court-house/washington-blue-lions/athletes/mason-coffman/football/stats/?careerid=k99q4vgbl2fue,k99q4vgbl2fue,"WR, DB",Washington,OH,7,7,0.7,20,10,2023,interceptions
224,Michael,Smith,Michael Smith,/ct/milford/law-lawmen/athletes/michael-smith/football/stats/?careerid=vvaf9b6mhn1cc,vvaf9b6mhn1cc,CB,Law,CT,7,7,0.7,0,10,2023,interceptions
225,Jj,Flores,Jj Flores,/tx/mabank/mabank-panthers/athletes/jj-flores/football/stats/?careerid=9fsrf6e7m5tqa,9fsrf6e7m5tqa,"CB, RB",Mabank,TX,7,7,0.7,92,10,2023,interceptions
226,Gerry,Diaz,Gerry Diaz,/tx/fort-stockton/fort-stockton-prowlers/athletes/gerry-diaz/football/stats/?careerid=0581b8valvb99,0581b8valvb99,"WR, FS",Fort Stockton,TX,7,7,0.7,0,10,2023,interceptions
227,Willie,Norris,Willie Norris,/pa/philadelphia/imhotep-charter-panthers/athletes/willie-norris/football/stats/?careerid=49v0drr6mtsaa,49v0drr6mtsaa,"CB, FS",Imhotep Charter,PA,7,7,0.7,0,10,2023,interceptions
228,Victor,Georges,Victor Georges,/fl/lehigh-acres/east-lee-county-jaguars/athletes/victor-georges/football/stats/?careerid=aja58amhvb5n7,aja58amhvb5n7,ATH,East Lee County,FL,7,7,0.7,112,10,2023,interceptions
229,Dameon,Simms,Dameon Simms,/dc/washington/woodson-warriors/athletes/dameon-simms/football/stats/?careerid=l6aqq1u3em9j3,l6aqq1u3em9j3,"CB, FS",Woodson,DC,7,7,0.7,121,10,2023,interceptions
230,Luke,Griffin,Luke Griffin,/ca/santa-monica/st-monica-mariners/athletes/luke-griffin/football/stats/?careerid=rqtpmegin6k88,rqtpmegin6k88,"SS, WR",St. Monica,CA,7,7,0.7,72,10,2023,interceptions
231,Kai,Hanrahan,Kai Hanrahan,/wa/union-gap/la-salle-lightning/athletes/kai-hanrahan/football/stats/?careerid=g2ui5rf3d5kg0,g2ui5rf3d5kg0,"QB, WR",La Salle,WA,7,7,0.7,128,10,2023,interceptions
232,Andrew,Comes,Andrew Comes,/sd/madison/madison-bulldogs/athletes/andrew-comes/football/stats/?careerid=g61scm15s2f88,g61scm15s2f88,,Madison,SD,7,7,0.7,121,10,2023,interceptions
